stage,race,points,length,profile,startlist_quality,year,season,Cluster,Distance_to_Centroid
stage-13,vuelta-a-espana,80,172000,1.0,1177,2004,Fall,4,1.5933463697544423
stage-14,vuelta-a-espana,80,167000,4.0,1177,2004,Fall,4,1.7225063512525622
stage-15,vuelta-a-espana,80,29600,5.0,1177,2004,Fall,2,2.1285199712552485
stage-16,vuelta-a-espana,80,190000,1.0,1177,2004,Fall,4,1.582341898428949
stage-17,vuelta-a-espana,80,170000,5.0,1177,2004,Fall,4,1.6570409773495756
stage-18,vuelta-a-espana,80,196000,4.0,1177,2004,Fall,4,1.712780031733627
stage-19,vuelta-a-espana,80,142000,2.0,1177,2004,Fall,4,1.7083514373071946
stage-2,vuelta-a-espana,80,207000,1.0,1177,2004,Fall,4,1.6290317370861482
stage-20,vuelta-a-espana,80,178000,5.0,1177,2004,Fall,4,1.66126933021783
stage-21,vuelta-a-espana,80,28200,1.0,1177,2004,Fall,2,1.833586464128517
stage-3,vuelta-a-espana,80,157000,3.0,1177,2004,Fall,4,1.7654362055647395
stage-4,vuelta-a-espana,80,167000,1.0,1177,2004,Fall,4,1.5981466342355355
stage-5,vuelta-a-espana,80,186500,3.0,1177,2004,Fall,4,1.711297395301331
stage-6,vuelta-a-espana,80,157000,2.0,1177,2004,Fall,4,1.6369233434574975
stage-7,vuelta-a-espana,80,165000,1.0,1177,2004,Fall,4,1.6074831054446976
stage-8,vuelta-a-espana,50,40100,1.0,1177,2004,Fall,2,1.873222524901287
stage-9,vuelta-a-espana,80,162000,5.0,1177,2004,Fall,4,1.6843876628410122
stage-1,vuelta-a-espana,80,7000,1.0,960,2005,Summer,2,1.6845163813742465
stage-10,vuelta-a-espana,80,206300,5.0,960,2005,Fall,4,1.6371687324233972
stage-11,vuelta-a-espana,80,192600,5.0,960,2005,Fall,4,1.602868076654898
stage-12,vuelta-a-espana,80,133000,1.0,960,2005,Fall,4,1.7302183804899418
stage-13,vuelta-a-espana,80,196000,5.0,960,2005,Fall,4,1.6086846043724303
stage-14,vuelta-a-espana,80,172300,5.0,960,2005,Fall,4,1.60495766588869
stage-15,vuelta-a-espana,80,191000,5.0,960,2005,Fall,4,1.603285985724979
stage-16,vuelta-a-espana,80,162500,1.0,960,2005,Fall,4,1.563818300888256
stage-17,vuelta-a-espana,80,165600,4.0,960,2005,Fall,4,1.6780047817798638
stage-18,vuelta-a-espana,80,197500,4.0,960,2005,Fall,4,1.6685953141100605
stage-19,vuelta-a-espana,80,142900,2.0,960,2005,Fall,4,1.6553469149407252
stage-2,vuelta-a-espana,50,189300,2.0,960,2005,Summer,5,1.796514731735583
stage-20,vuelta-a-espana,80,38900,1.0,960,2005,Fall,2,1.7205139479904918
stage-21,vuelta-a-espana,80,136500,1.0,960,2005,Fall,4,1.715625979586286
stage-3,vuelta-a-espana,80,153300,1.0,960,2005,Summer,5,1.8594919430627688
stage-4,vuelta-a-espana,80,232300,1.0,960,2005,Summer,4,2.000947242370581
stage-5,vuelta-a-espana,80,176000,1.0,960,2005,Summer,5,1.8349719276523389
stage-6,vuelta-a-espana,80,217000,5.0,960,2005,Fall,4,1.6856974671068723
stage-7,vuelta-a-espana,80,212500,1.0,960,2005,Fall,4,1.5973256477086393
stage-8,vuelta-a-espana,80,189000,1.0,960,2005,Fall,4,1.5380275640193017
stage-9,vuelta-a-espana,80,48000,1.0,960,2005,Fall,2,1.7486366331396477
stage-10,vuelta-a-espana,80,199300,3.0,1026,2006,Fall,4,1.721939489132679
stage-11,vuelta-a-espana,80,173600,2.0,1026,2006,Fall,4,1.576431031121937
stage-12,vuelta-a-espana,80,169300,1.0,1026,2006,Fall,4,1.5885849883222698
stage-13,vuelta-a-espana,80,180000,2.0,1026,2006,Fall,4,1.5695106561467778
stage-14,vuelta-a-espana,80,33000,1.0,1026,2006,Fall,2,1.7385266446983523
stage-15,vuelta-a-espana,80,182000,1.0,1026,2006,Fall,4,1.5751422690998191
stage-16,vuelta-a-espana,80,145000,5.0,1026,2006,Fall,4,1.7433518286832415
stage-17,vuelta-a-espana,80,167000,4.0,1026,2006,Fall,4,1.7117837366655881
stage-18,vuelta-a-espana,80,153000,5.0,1026,2006,Fall,4,1.7038357989714425
stage-19,vuelta-a-espana,80,205300,1.0,1026,2006,Fall,4,1.6065942338396424
stage-2,vuelta-a-espana,80,167000,1.0,1026,2006,Summer,5,1.8156678409590998
stage-20,vuelta-a-espana,80,27500,1.0,1026,2006,Fall,2,1.7141427736121053
stage-21,vuelta-a-espana,80,142200,1.0,1026,2006,Fall,4,1.7152869133464579
stage-3,vuelta-a-espana,80,220000,1.0,1026,2006,Summer,5,1.9699603509801782
stage-4,vuelta-a-espana,80,142000,1.0,1026,2006,Summer,5,1.8875998853344602
stage-5,vuelta-a-espana,80,178000,5.0,1026,2006,Summer,5,1.7045413997674286
stage-6,vuelta-a-espana,80,177000,1.0,1026,2006,Summer,5,1.8247725841194709
stage-7,vuelta-a-espana,80,154000,5.0,1026,2006,Fall,4,1.6993558991527375
stage-8,vuelta-a-espana,80,181600,3.0,1026,2006,Fall,4,1.7072245225461347
stage-9,vuelta-a-espana,80,207400,5.0,1026,2006,Fall,4,1.6829339906933243
stage-1,vuelta-a-espana,80,146400,2.0,995,2007,Fall,4,1.7231250548764292
stage-10,vuelta-a-espana,80,214000,5.0,995,2007,Fall,4,1.7407262049598986
stage-11,vuelta-a-espana,80,191300,1.0,995,2007,Fall,4,1.6145058137429165
stage-12,vuelta-a-espana,80,176000,1.0,995,2007,Fall,4,1.6141249691205932
stage-13,vuelta-a-espana,80,176400,1.0,995,2007,Fall,4,1.6136656164890797
stage-14,vuelta-a-espana,80,207000,2.0,995,2007,Fall,4,1.6478470682704158
stage-15,vuelta-a-espana,80,201400,4.0,995,2007,Fall,4,1.754281407356364
stage-16,vuelta-a-espana,80,161500,2.0,995,2007,Fall,4,1.6400513875139895
stage-17,vuelta-a-espana,80,175000,1.0,995,2007,Fall,4,1.6128747069298932
stage-18,vuelta-a-espana,80,153500,2.0,995,2007,Fall,4,1.6731760379907938
stage-19,vuelta-a-espana,80,133000,5.0,995,2007,Fall,4,1.8518640786761182
stage-2,vuelta-a-espana,80,148700,2.0,995,2007,Fall,4,1.7013961949735321
stage-20,vuelta-a-espana,80,20000,1.0,995,2007,Fall,2,1.6942390946475394
stage-21,vuelta-a-espana,80,104200,1.0,995,2007,Fall,4,2.0556207034347254
stage-3,vuelta-a-espana,80,153000,3.0,995,2007,Fall,4,1.8057258569793055
stage-4,vuelta-a-espana,80,185100,5.0,995,2007,Fall,4,1.6655259927636656
stage-5,vuelta-a-espana,80,157400,4.0,995,2007,Fall,4,1.775621467189883
stage-6,vuelta-a-espana,80,184300,1.0,995,2007,Fall,4,1.6122643916292345
stage-7,vuelta-a-espana,80,176300,1.0,995,2007,Fall,4,1.611267390700585
stage-8,vuelta-a-espana,80,49000,1.0,995,2007,Fall,2,1.7333134691425849
stage-9,vuelta-a-espana,80,167600,5.0,995,2007,Fall,4,1.694077619803857
stage-10,vuelta-a-espana,80,151300,1.0,1101,2008,Fall,4,1.7598580897991902
stage-11,vuelta-a-espana,80,178000,2.0,1101,2008,Fall,4,1.6820290666117588
stage-12,vuelta-a-espana,80,186400,2.0,1101,2008,Fall,4,1.6803884458883862
stage-13,vuelta-a-espana,80,209500,5.0,1101,2008,Fall,4,1.7911044796735722
stage-14,vuelta-a-espana,80,158400,5.0,1101,2008,Fall,4,1.786646904335966
stage-15,vuelta-a-espana,80,202000,2.0,1101,2008,Fall,4,1.7078401908161485
stage-16,vuelta-a-espana,80,186400,1.0,1101,2008,Fall,4,1.6803884458883862
stage-17,vuelta-a-espana,80,148200,1.0,1101,2008,Fall,4,1.772618177526441
stage-18,vuelta-a-espana,80,167400,2.0,1101,2008,Fall,4,1.6968427348137245
stage-19,vuelta-a-espana,80,145500,2.0,1101,2008,Fall,4,1.782209899766523
stage-2,vuelta-a-espana,80,167300,3.0,1101,2008,Summer,5,1.7906270088652636
stage-20,vuelta-a-espana,80,17100,5.0,1101,2008,Fall,2,2.020205472881033
stage-21,vuelta-a-espana,80,102200,1.0,1101,2008,Fall,2,2.111810526482391
stage-3,vuelta-a-espana,80,168300,2.0,1101,2008,Fall,4,1.698312341835119
stage-4,vuelta-a-espana,80,170300,1.0,1101,2008,Fall,4,1.690470513474548
stage-5,vuelta-a-espana,80,42500,1.0,1101,2008,Fall,2,1.7644018214621855
stage-6,vuelta-a-espana,80,150100,3.0,1101,2008,Fall,4,1.8852985486449167
stage-7,vuelta-a-espana,80,223200,5.0,1101,2008,Fall,4,1.8516988053607597
stage-8,vuelta-a-espana,80,151000,4.0,1101,2008,Fall,4,1.873750128198001
stage-9,vuelta-a-espana,80,200800,2.0,1101,2008,Fall,4,1.705826107233361
stage-1,vuelta-a-espana,80,4800,1.0,1220,2009,Summer,2,1.8402621749241657
stage-10,vuelta-a-espana,80,162000,2.0,1220,2009,Fall,4,1.8427656464177826
stage-11,vuelta-a-espana,80,191000,2.0,1220,2009,Fall,4,1.8145832653398428
stage-12,vuelta-a-espana,80,179300,5.0,1220,2009,Fall,4,1.8701405682250831
stage-13,vuelta-a-espana,80,172400,5.0,1220,2009,Fall,4,1.877293224056967
stage-14,vuelta-a-espana,80,157000,5.0,1220,2009,Fall,4,1.9150172998731534
stage-15,vuelta-a-espana,80,167700,2.0,1220,2009,Fall,4,1.8302642481939815
stage-16,vuelta-a-espana,80,170300,2.0,1220,2009,Fall,4,1.81946990781531
stage-17,vuelta-a-espana,80,175000,1.0,1220,2009,Fall,4,1.8167998896314392
stage-18,vuelta-a-espana,80,165000,4.0,1220,2009,Fall,4,1.940646063699712
stage-19,vuelta-a-espana,80,179800,4.0,1220,2009,Fall,4,1.9179703007546702
stage-2,vuelta-a-espana,80,203700,1.0,1220,2009,Summer,5,1.9414516060876568
stage-20,vuelta-a-espana,80,27800,1.0,1220,2009,Fall,2,1.8554082039603874
stage-21,vuelta-a-espana,80,110200,1.0,1220,2009,Fall,4,2.1661675981066577
stage-3,vuelta-a-espana,80,189700,1.0,1220,2009,Summer,5,1.8981207517201455
stage-4,vuelta-a-espana,80,225500,1.0,1220,2009,Fall,4,1.9284222814054197
stage-5,vuelta-a-espana,80,174000,1.0,1220,2009,Fall,4,1.818057409729051
stage-6,vuelta-a-espana,80,185700,1.0,1220,2009,Fall,4,1.8165535375853465
stage-7,vuelta-a-espana,80,30300,1.0,1220,2009,Fall,2,1.8509342934914041
stage-8,vuelta-a-espana,80,204700,5.0,1220,2009,Fall,4,1.9024788411938012
stage-9,vuelta-a-espana,80,188800,4.0,1220,2009,Fall,4,1.925252875602295
stage-10,vuelta-a-espana,80,173700,2.0,1123,2010,Fall,4,1.793778049974621
stage-11,vuelta-a-espana,80,208000,5.0,1123,2010,Fall,4,1.8869313101761063
stage-12,vuelta-a-espana,80,196000,1.0,1123,2010,Fall,4,1.8014385027908888
stage-13,vuelta-a-espana,80,193700,1.0,1123,2010,Fall,4,1.797748899690617
stage-14,vuelta-a-espana,80,178800,5.0,1123,2010,Fall,4,1.8464537048679328
stage-15,vuelta-a-espana,80,170000,5.0,1123,2010,Fall,5,1.8524173548438172
stage-16,vuelta-a-espana,80,181400,5.0,1123,2010,Fall,4,1.8430439852530365
stage-17,vuelta-a-espana,80,46000,1.0,1123,2010,Fall,2,1.8112457984496506
stage-18,vuelta-a-espana,80,148900,1.0,1123,2010,Fall,4,1.8712176661051183
stage-19,vuelta-a-espana,80,200000,1.0,1123,2010,Fall,4,1.8062488397150125
stage-2,vuelta-a-espana,80,173000,1.0,1123,2010,Summer,5,1.7476160306939388
stage-20,vuelta-a-espana,80,168800,5.0,1123,2010,Fall,5,1.8517260861201208
stage-21,vuelta-a-espana,80,85000,1.0,1123,2010,Fall,2,1.9816385840563993
stage-3,vuelta-a-espana,80,156000,3.0,1123,2010,Summer,5,1.769976811222976
stage-4,vuelta-a-espana,80,177000,3.0,1123,2010,Summer,5,1.7625268516703503
stage-5,vuelta-a-espana,80,194000,1.0,1123,2010,Fall,4,1.7959352877608454
stage-6,vuelta-a-espana,80,144000,2.0,1123,2010,Fall,4,1.8967787932872522
stage-7,vuelta-a-espana,80,187100,1.0,1123,2010,Fall,4,1.7890296705102446
stage-8,vuelta-a-espana,80,188800,4.0,1123,2010,Fall,4,1.9030196447221601
stage-9,vuelta-a-espana,80,187000,2.0,1123,2010,Fall,4,1.791240759122443
stage-10,vuelta-a-espana,80,47000,1.0,1170,2011,Summer,2,1.8558801349875638
stage-11,vuelta-a-espana,80,171000,5.0,1170,2011,Summer,5,1.7004359295647415
stage-12,vuelta-a-espana,80,160000,3.0,1170,2011,Fall,5,1.9879219486311348
stage-13,vuelta-a-espana,80,150000,4.0,1170,2011,Fall,5,2.032721175862863
stage-14,vuelta-a-espana,80,173200,5.0,1170,2011,Fall,5,1.874302207891844
stage-15,vuelta-a-espana,80,144000,5.0,1170,2011,Fall,5,1.9260507908821478
stage-16,vuelta-a-espana,80,180000,1.0,1170,2011,Fall,4,1.8685690846939367
stage-17,vuelta-a-espana,80,212500,5.0,1170,2011,Fall,4,1.97706944139329
stage-18,vuelta-a-espana,80,169700,2.0,1170,2011,Fall,4,1.8784837078398304
stage-19,vuelta-a-espana,80,157900,2.0,1170,2011,Fall,4,1.908604628406357
stage-2,vuelta-a-espana,80,171500,1.0,1170,2011,Summer,5,1.769822718696371
stage-20,vuelta-a-espana,80,187000,2.0,1170,2011,Fall,4,1.8804557026914444
stage-21,vuelta-a-espana,80,94000,1.0,1170,2011,Fall,2,2.0962454236729284
stage-3,vuelta-a-espana,80,164000,2.0,1170,2011,Summer,5,1.7065169827471787
stage-4,vuelta-a-espana,80,170200,5.0,1170,2011,Summer,5,1.6667157198693592
stage-5,vuelta-a-espana,80,187000,3.0,1170,2011,Summer,5,1.7879589584992786
stage-6,vuelta-a-espana,80,193400,2.0,1170,2011,Summer,5,1.7423257354404935
stage-7,vuelta-a-espana,80,185000,2.0,1170,2011,Summer,5,1.7200577396389032
stage-8,vuelta-a-espana,80,183000,3.0,1170,2011,Summer,5,1.8030459194137687
stage-9,vuelta-a-espana,80,179500,5.0,1170,2011,Summer,5,1.6994212687974637
stage-10,vuelta-a-espana,80,166400,1.0,852,2012,Summer,5,1.660210085107938
stage-11,vuelta-a-espana,80,39400,2.0,852,2012,Summer,2,1.970224262879876
stage-12,vuelta-a-espana,80,184600,3.0,852,2012,Summer,5,1.665759120101643
stage-13,vuelta-a-espana,80,172700,1.0,852,2012,Summer,5,1.6526066638661863
stage-14,vuelta-a-espana,80,152000,5.0,852,2012,Fall,5,1.7511767371296192
stage-15,vuelta-a-espana,80,186700,5.0,852,2012,Fall,5,1.7358811265347849
stage-16,vuelta-a-espana,80,185000,5.0,852,2012,Fall,5,1.7361207735343
stage-17,vuelta-a-espana,80,187300,5.0,852,2012,Fall,5,1.7396189483502846
stage-18,vuelta-a-espana,80,186400,1.0,852,2012,Fall,5,1.847370069186526
stage-19,vuelta-a-espana,80,178400,3.0,852,2012,Fall,5,1.838337396795168
stage-2,vuelta-a-espana,80,180000,2.0,852,2012,Summer,5,1.5341182878556354
stage-20,vuelta-a-espana,80,169500,5.0,852,2012,Fall,5,1.7195616618089098
stage-21,vuelta-a-espana,80,111900,1.0,852,2012,Fall,5,2.073672680816039
stage-3,vuelta-a-espana,80,153000,4.0,852,2012,Summer,5,1.6678722500905492
stage-4,vuelta-a-espana,80,155400,5.0,852,2012,Summer,5,1.5162553415688644
stage-5,vuelta-a-espana,80,172000,1.0,852,2012,Summer,5,1.608498904287115
stage-6,vuelta-a-espana,80,174800,3.0,852,2012,Summer,5,1.6195361243712683
stage-7,vuelta-a-espana,80,160000,2.0,852,2012,Summer,5,1.5507460748198647
stage-8,vuelta-a-espana,80,175000,5.0,852,2012,Summer,5,1.5073908223918018
stage-9,vuelta-a-espana,80,194000,3.0,852,2012,Summer,5,1.6876972099579202
stage-10,vuelta-a-espana,80,178000,5.0,1128,2013,Fall,5,1.8084128722162098
stage-11,vuelta-a-espana,80,38800,2.0,1128,2013,Fall,2,2.050459090023769
stage-12,vuelta-a-espana,80,164200,1.0,1128,2013,Fall,5,1.9126318546451624
stage-13,vuelta-a-espana,80,169000,4.0,1128,2013,Fall,5,1.9344014781563619
stage-14,vuelta-a-espana,80,155700,5.0,1128,2013,Fall,5,1.8202590646225336
stage-15,vuelta-a-espana,80,224900,5.0,1128,2013,Fall,5,1.986991650535254
stage-16,vuelta-a-espana,80,146800,5.0,1128,2013,Fall,5,1.8483189792248962
stage-17,vuelta-a-espana,80,189000,2.0,1128,2013,Fall,5,1.8637185889645929
stage-18,vuelta-a-espana,80,186500,5.0,1128,2013,Fall,5,1.8158065410957591
stage-19,vuelta-a-espana,80,181000,5.0,1128,2013,Fall,5,1.8080114140696528
stage-2,vuelta-a-espana,80,177700,5.0,1128,2013,Summer,5,1.5730732416977078
stage-20,vuelta-a-espana,80,142200,5.0,1128,2013,Fall,5,1.8611790981494165
stage-21,vuelta-a-espana,80,109600,1.0,1128,2013,Fall,5,2.15708122216623
stage-3,vuelta-a-espana,80,184800,3.0,1128,2013,Summer,5,1.7081008754813005
stage-4,vuelta-a-espana,80,189000,3.0,1128,2013,Summer,5,1.7271249870591456
stage-5,vuelta-a-espana,80,174300,2.0,1128,2013,Summer,5,1.6199771366933546
stage-6,vuelta-a-espana,80,175000,1.0,1128,2013,Summer,5,1.7029570248565036
stage-7,vuelta-a-espana,80,205900,1.0,1128,2013,Summer,5,1.7842459656852558
stage-8,vuelta-a-espana,80,166600,5.0,1128,2013,Summer,5,1.59969870732843
stage-9,vuelta-a-espana,80,163700,3.0,1128,2013,Fall,5,1.9120701873500632
stage-10,vuelta-a-espana,80,36700,1.0,1175,2014,Fall,2,1.8761878336222988
stage-11,vuelta-a-espana,80,153400,5.0,1175,2014,Fall,5,1.8616444676543085
stage-12,vuelta-a-espana,80,166400,1.0,1175,2014,Fall,5,1.94264754212358
stage-13,vuelta-a-espana,80,188700,2.0,1175,2014,Fall,5,1.894737734785255
stage-14,vuelta-a-espana,80,200800,5.0,1175,2014,Fall,5,1.8912744109800916
stage-15,vuelta-a-espana,80,152200,5.0,1175,2014,Fall,5,1.8614051023146303
stage-16,vuelta-a-espana,80,160500,5.0,1175,2014,Fall,5,1.8468671132997754
stage-17,vuelta-a-espana,80,190700,1.0,1175,2014,Fall,5,1.9640166386697193
stage-18,vuelta-a-espana,80,157000,3.0,1175,2014,Fall,5,1.9565186828490788
stage-19,vuelta-a-espana,80,180500,2.0,1175,2014,Fall,5,1.8820990613525592
stage-2,vuelta-a-espana,80,174400,1.0,1175,2014,Summer,5,1.7288189607292297
stage-20,vuelta-a-espana,80,185700,5.0,1175,2014,Fall,5,1.8456377888062057
stage-21,vuelta-a-espana,80,9700,1.0,1175,2014,Fall,2,1.852117636442139
stage-3,vuelta-a-espana,80,197800,3.0,1175,2014,Summer,5,1.7797825460773042
stage-4,vuelta-a-espana,80,164700,1.0,1175,2014,Summer,5,1.7446603737795163
stage-5,vuelta-a-espana,80,180000,1.0,1175,2014,Summer,5,1.734204285463919
stage-6,vuelta-a-espana,80,167100,3.0,1175,2014,Summer,5,1.7412656106173852
stage-7,vuelta-a-espana,80,169000,3.0,1175,2014,Summer,5,1.7389172141574551
stage-8,vuelta-a-espana,80,207000,1.0,1175,2014,Summer,5,1.8387637205003888
stage-9,vuelta-a-espana,80,185000,5.0,1175,2014,Summer,5,1.6648288209974982
stage-10,vuelta-a-espana,80,146600,2.0,1115,2015,Summer,5,1.6859632054115052
stage-11,vuelta-a-espana,80,138000,5.0,1115,2015,Fall,5,1.8553279066074484
stage-12,vuelta-a-espana,80,173000,2.0,1115,2015,Fall,5,1.8138511954004228
stage-13,vuelta-a-espana,80,178000,2.0,1115,2015,Fall,5,1.816207959958996
stage-14,vuelta-a-espana,80,215000,5.0,1115,2015,Fall,5,1.8985986509104291
stage-15,vuelta-a-espana,80,175800,5.0,1115,2015,Fall,5,1.7711107223728206
stage-16,vuelta-a-espana,80,185000,5.0,1115,2015,Fall,5,1.7855462795701733
stage-17,vuelta-a-espana,80,38700,1.0,1115,2015,Fall,2,1.8564997056875943
stage-18,vuelta-a-espana,80,204000,2.0,1115,2015,Fall,5,1.8836023182519814
stage-19,vuelta-a-espana,80,185800,3.0,1115,2015,Fall,5,1.8950022082536262
stage-2,vuelta-a-espana,80,158700,3.0,1115,2015,Summer,5,1.6754685536627312
stage-20,vuelta-a-espana,80,175800,4.0,1115,2015,Fall,5,1.9045522961662387
stage-21,vuelta-a-espana,80,98800,1.0,1115,2015,Fall,2,2.1499092225095913
stage-3,vuelta-a-espana,80,158400,2.0,1115,2015,Summer,5,1.6025765663478413
stage-4,vuelta-a-espana,80,209600,3.0,1115,2015,Summer,5,1.7777465179481338
stage-5,vuelta-a-espana,80,167300,1.0,1115,2015,Summer,5,1.663509456234376
stage-6,vuelta-a-espana,80,200300,3.0,1115,2015,Summer,5,1.7311232798575125
stage-7,vuelta-a-espana,80,191100,5.0,1115,2015,Summer,5,1.575010306379041
stage-8,vuelta-a-espana,80,182500,2.0,1115,2015,Summer,5,1.6197933874417487
stage-9,vuelta-a-espana,80,168300,3.0,1115,2015,Summer,5,1.7042873724836802
stage-10,vuelta-a-espana,80,188700,5.0,821,2016,Summer,5,1.5215391024082068
stage-11,vuelta-a-espana,80,168600,5.0,821,2016,Summer,5,1.4966787953725504
stage-12,vuelta-a-espana,80,193200,2.0,821,2016,Fall,5,1.7673286783688413
stage-13,vuelta-a-espana,80,213400,2.0,821,2016,Fall,5,1.8556601777140438
stage-14,vuelta-a-espana,80,196000,5.0,821,2016,Fall,5,1.7329764833367836
stage-15,vuelta-a-espana,80,118500,5.0,821,2016,Fall,5,1.8935023337637278
stage-16,vuelta-a-espana,80,156400,2.0,821,2016,Fall,5,1.755572787928594
stage-17,vuelta-a-espana,80,177500,5.0,821,2016,Fall,5,1.6941027752033948
stage-18,vuelta-a-espana,80,200600,2.0,821,2016,Fall,5,1.7934916790055697
stage-19,vuelta-a-espana,80,37000,1.0,821,2016,Fall,2,1.8212586872680365
stage-2,vuelta-a-espana,80,160800,2.0,821,2016,Summer,5,1.5050897616194914
stage-20,vuelta-a-espana,80,193200,5.0,821,2016,Fall,5,1.7212710781905909
stage-21,vuelta-a-espana,80,104100,1.0,821,2016,Fall,5,2.1093276315171496
stage-3,vuelta-a-espana,80,176400,3.0,821,2016,Summer,5,1.5796196539831397
stage-4,vuelta-a-espana,80,163500,3.0,821,2016,Summer,5,1.5947873804124926
stage-5,vuelta-a-espana,80,171300,2.0,821,2016,Summer,5,1.4956770405911048
stage-6,vuelta-a-espana,80,163200,2.0,821,2016,Summer,5,1.512203108920542
stage-7,vuelta-a-espana,80,158500,2.0,821,2016,Summer,5,1.5197004609916274
stage-8,vuelta-a-espana,80,181500,5.0,821,2016,Summer,5,1.4789480460554538
stage-9,vuelta-a-espana,80,164500,3.0,821,2016,Summer,5,1.62371904947194
stage-10,vuelta-a-espana,80,164800,2.0,899,2017,Summer,5,1.5377625590532646
stage-11,vuelta-a-espana,80,187500,5.0,899,2017,Summer,5,1.5001260727634667
stage-12,vuelta-a-espana,80,160100,2.0,899,2017,Summer,5,1.5397848102583744
stage-13,vuelta-a-espana,80,198400,2.0,899,2017,Fall,5,1.7718636867644413
stage-14,vuelta-a-espana,80,175000,5.0,899,2017,Fall,5,1.6775035301900445
stage-15,vuelta-a-espana,80,129400,5.0,899,2017,Fall,5,1.8088291812091788
stage-16,vuelta-a-espana,80,40200,1.0,899,2017,Fall,2,1.8351840446742147
stage-17,vuelta-a-espana,80,180500,4.0,899,2017,Fall,5,1.824462216953668
stage-18,vuelta-a-espana,80,169000,3.0,899,2017,Fall,5,1.7933539092365594
stage-19,vuelta-a-espana,80,149700,2.0,899,2017,Fall,5,1.7596300150017163
stage-2,vuelta-a-espana,80,203400,1.0,899,2017,Summer,5,1.637023277050035
stage-20,vuelta-a-espana,80,117500,5.0,899,2017,Fall,5,1.887361641359005
stage-21,vuelta-a-espana,80,117600,1.0,899,2017,Fall,5,1.9955430950469695
stage-3,vuelta-a-espana,80,158500,4.0,899,2017,Summer,5,1.6075868543685543
stage-4,vuelta-a-espana,80,198200,2.0,899,2017,Summer,5,1.5495519734914558
stage-5,vuelta-a-espana,80,157700,3.0,899,2017,Summer,5,1.578857533745844
stage-6,vuelta-a-espana,80,204400,2.0,899,2017,Summer,5,1.576253943609139
stage-7,vuelta-a-espana,80,207000,2.0,899,2017,Summer,5,1.588934043029325
stage-8,vuelta-a-espana,80,199500,2.0,899,2017,Summer,5,1.5687732469818787
stage-9,vuelta-a-espana,80,174000,3.0,899,2017,Summer,5,1.6050012215887057
stage-1,vuelta-a-espana,80,8000,1.0,1036,2018,Summer,2,1.8405948662886118
stage-10,vuelta-a-espana,80,177000,1.0,1036,2018,Fall,5,1.8359739001368278
stage-11,vuelta-a-espana,80,207800,2.0,1036,2018,Fall,5,1.8532132426953767
stage-12,vuelta-a-espana,80,181100,2.0,1036,2018,Fall,5,1.7672175307616649
stage-13,vuelta-a-espana,80,174800,5.0,1036,2018,Fall,5,1.7182002850169558
stage-14,vuelta-a-espana,80,171000,4.0,1036,2018,Fall,5,1.8561915894751266
stage-15,vuelta-a-espana,80,178200,5.0,1036,2018,Fall,5,1.7191654265299199
stage-16,vuelta-a-espana,80,32000,1.0,1036,2018,Fall,2,1.8817034995408408
stage-17,vuelta-a-espana,80,157000,5.0,1036,2018,Fall,5,1.7357558806208604
stage-18,vuelta-a-espana,80,186100,1.0,1036,2018,Fall,5,1.8432155936275738
