,_url,points,length,climb_total,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url,min_age_by_url
2752,tour-de-france/2022/stage-12,100,165100,4660,5,1551,2022,Summer,19.902857142857144,29.708571428571428,21
2754,tour-de-france/2022/stage-18,100,143200,4036,5,1551,2022,Summer,19.902857142857144,29.708571428571428,21
2757,tour-de-france/2023/stage-15,100,179000,4483,5,1584,2023,Summer,19.902857142857144,29.708571428571428,21
2760,tour-de-romandie/2013/stage-4,50,182000,3736,5,956,2013,Spring,10.025974025974026,29.5974025974026,22
2761,tour-de-romandie/2015/stage-5,50,166100,3688,5,883,2015,Spring,10.025974025974026,29.5974025974026,22
2762,tour-de-romandie/2016/stage-2,50,173900,3196,5,917,2016,Spring,10.025974025974026,29.5974025974026,22
2763,tour-de-romandie/2016/stage-4,50,172700,3346,5,917,2016,Spring,10.025974025974026,29.5974025974026,22
2764,tour-de-romandie/2017/stage-1,50,173300,2302,5,636,2017,Spring,10.025974025974026,29.5974025974026,22
2765,tour-de-romandie/2017/stage-2,50,136000,2161,5,636,2017,Spring,10.025974025974026,29.5974025974026,22
2766,tour-de-romandie/2017/stage-4,50,163500,3145,5,636,2017,Spring,10.025974025974026,29.5974025974026,22
2768,tour-de-romandie/2022/stage-4,50,180100,4158,5,508,2022,Spring,10.025974025974026,29.5974025974026,22
2770,tour-de-suisse/2012/stage-7,50,148200,2505,5,917,2012,Summer,262.3485714285714,28.68,21
2771,tour-de-suisse/2013/stage-2,50,132300,3024,5,960,2013,Summer,262.3485714285714,28.68,21
2772,tour-de-suisse/2014/stage-3,50,202900,2970,5,944,2014,Summer,262.3485714285714,28.68,21
2773,tour-de-suisse/2014/stage-8,50,219100,2938,5,944,2014,Summer,262.3485714285714,28.68,21
2774,tour-de-suisse/2014/stage-9,50,156500,3834,5,944,2014,Summer,262.3485714285714,28.68,21
2775,tour-de-suisse/2015/stage-3,50,117300,2213,5,1048,2015,Summer,262.3485714285714,28.68,21
2776,tour-de-suisse/2015/stage-5,50,237300,4458,5,1048,2015,Summer,262.3485714285714,28.68,21
2777,tour-de-suisse/2016/stage-5,50,126400,3550,5,680,2016,Summer,262.3485714285714,28.68,21
2778,tour-de-suisse/2016/stage-6,50,162800,3763,5,680,2016,Summer,262.3485714285714,28.68,21
2779,tour-de-suisse/2016/stage-7,50,224300,5041,5,680,2016,Summer,262.3485714285714,28.68,21
2780,tour-de-suisse/2017/stage-4,50,143200,2896,5,855,2017,Summer,262.3485714285714,28.68,21
2781,tour-de-suisse/2017/stage-7,50,166300,2954,5,855,2017,Summer,262.3485714285714,28.68,21
2782,tour-de-suisse/2018/stage-4,50,189000,2467,5,956,2018,Summer,262.3485714285714,28.68,21
2783,tour-de-suisse/2018/stage-5,50,155000,2668,5,956,2018,Summer,262.3485714285714,28.68,21
2784,tour-de-suisse/2018/stage-6,50,186000,3436,5,956,2018,Summer,262.3485714285714,28.68,21
2785,tour-de-suisse/2018/stage-7,50,170000,2870,5,956,2018,Summer,262.3485714285714,28.68,21
2786,tour-de-suisse/2019/stage-6,50,120200,1901,5,802,2019,Summer,262.3485714285714,28.68,21
2787,tour-de-suisse/2019/stage-7,50,216600,4336,5,802,2019,Summer,262.3485714285714,28.68,21
2788,tour-de-suisse/2021/stage-5,50,175200,2501,5,670,2021,Summer,262.3485714285714,28.68,21
2789,tour-de-suisse/2022/stage-6,50,177500,4155,5,767,2022,Summer,262.3485714285714,28.68,21
2790,tour-de-suisse/2022/stage-7,50,194600,3881,5,767,2022,Summer,262.3485714285714,28.68,21
2791,tour-de-suisse/2023/stage-3,50,143800,2617,5,855,2023,Summer,262.3485714285714,28.68,21
2792,uae-tour/2019/stage-3,50,179000,1436,5,751,2019,Winter,262.3485714285714,28.68,21
2793,uae-tour/2019/stage-6,50,180000,1827,5,751,2019,Spring,262.3485714285714,28.68,21
2794,uae-tour/2020/stage-3,50,184000,1555,5,747,2020,Winter,262.3485714285714,28.68,21
2795,uae-tour/2020/stage-5,50,162000,1408,5,747,2020,Winter,262.3485714285714,28.68,21
2796,uae-tour/2021/stage-5,50,170000,2633,5,755,2021,Winter,262.3485714285714,28.68,21
2807,volta-a-catalunya/2013/stage-3,50,180100,3486,5,811,2013,Spring,710.5916230366493,28.75916230366492,20
2808,volta-a-catalunya/2013/stage-4,50,217700,4777,5,811,2013,Spring,710.5916230366493,28.75916230366492,20
2809,volta-a-catalunya/2014/stage-3,50,162900,3545,5,896,2014,Spring,710.5916230366493,28.75916230366492,20
2810,volta-a-catalunya/2014/stage-4,50,166400,3748,5,896,2014,Spring,710.5916230366493,28.75916230366492,20
2811,volta-a-catalunya/2016/stage-3,50,172100,3947,5,1045,2016,Spring,710.5916230366493,28.75916230366492,20
2812,volta-a-catalunya/2016/stage-4,50,172200,4644,5,1045,2016,Spring,710.5916230366493,28.75916230366492,20
2813,volta-a-catalunya/2017/stage-3,50,188300,4151,5,883,2017,Spring,710.5916230366493,28.75916230366492,20
2814,volta-a-catalunya/2017/stage-5,50,182000,2277,5,883,2017,Spring,710.5916230366493,28.75916230366492,20
2815,volta-a-catalunya/2018/stage-4,50,170800,4173,5,659,2018,Spring,710.5916230366493,28.75916230366492,20
2816,volta-a-catalunya/2019/stage-3,50,179000,3899,5,918,2019,Spring,710.5916230366493,28.75916230366492,20
2817,volta-a-catalunya/2021/stage-3,50,203100,3755,5,772,2021,Spring,710.5916230366493,28.75916230366492,20
2818,volta-a-catalunya/2021/stage-4,50,166500,3980,5,772,2021,Spring,710.5916230366493,28.75916230366492,20
2819,volta-a-catalunya/2022/stage-3,50,161100,3394,5,722,2022,Spring,710.5916230366493,28.75916230366492,20
2820,volta-a-catalunya/2022/stage-4,50,166700,3538,5,722,2022,Spring,710.5916230366493,28.75916230366492,20
2821,volta-a-catalunya/2023/stage-2,50,165400,3291,5,704,2023,Spring,710.5916230366493,28.75916230366492,20
2823,volta-a-catalunya/2023/stage-5,50,176600,2644,5,704,2023,Spring,710.5916230366493,28.75916230366492,20
2833,vuelta-a-espana/1987/stage-15,80,185000,3000,5,838,1987,Spring,1435.268456375839,28.14093959731544,23
2838,vuelta-a-espana/1987/stage-7,80,186000,4500,5,838,1987,Spring,1435.268456375839,28.14093959731544,23
2844,vuelta-a-espana/1990/stage-11,80,203000,4500,5,807,1990,Spring,1435.268456375839,28.14093959731544,23
2848,vuelta-a-espana/1990/stage-5,80,198000,5000,5,807,1990,Spring,1435.268456375839,28.14093959731544,23
2850,vuelta-a-espana/1991/stage-17,80,152000,2561,5,1042,1991,Spring,324.4294117647059,29.01764705882353,22
2851,vuelta-a-espana/1991/stage-20,80,212700,3813,5,1042,1991,Spring,324.4294117647059,29.01764705882353,22
2852,vuelta-a-espana/1992/stage-14,80,213400,3293,5,1033,1992,Spring,324.4294117647059,29.01764705882353,22
2853,vuelta-a-espana/1992/stage-8,80,240500,4120,5,1033,1992,Spring,324.4294117647059,29.01764705882353,22
2854,vuelta-a-espana/1992/stage-9,80,144000,4615,5,1033,1992,Spring,324.4294117647059,29.01764705882353,22
2855,vuelta-a-espana/1993/stage-14,80,197200,2376,5,819,1993,Spring,324.4294117647059,29.01764705882353,22
2856,vuelta-a-espana/1993/stage-5,80,219800,3595,5,819,1993,Spring,324.4294117647059,29.01764705882353,22
2857,vuelta-a-espana/1994/stage-10,80,205000,3958,5,791,1994,Spring,324.4294117647059,29.01764705882353,22
2858,vuelta-a-espana/1994/stage-18,80,189000,3357,5,791,1994,Spring,324.4294117647059,29.01764705882353,22
2859,vuelta-a-espana/1994/stage-19,80,171000,3433,5,791,1994,Spring,324.4294117647059,29.01764705882353,22
2860,vuelta-a-espana/1995/stage-12,80,238000,4251,5,883,1995,Fall,324.4294117647059,29.01764705882353,22
2861,vuelta-a-espana/1995/stage-16,80,197300,3736,5,883,1995,Fall,324.4294117647059,29.01764705882353,22
2862,vuelta-a-espana/1996/stage-14,80,202600,3067,5,988,1996,Fall,324.4294117647059,29.01764705882353,22
2863,vuelta-a-espana/1996/stage-16,80,220900,2213,5,988,1996,Fall,324.4294117647059,29.01764705882353,22
2864,vuelta-a-espana/1996/stage-19,80,217100,3307,5,988,1996,Fall,324.4294117647059,29.01764705882353,22
2865,vuelta-a-espana/1996/stage-9,80,203500,1408,5,988,1996,Fall,324.4294117647059,29.01764705882353,22
2866,vuelta-a-espana/1997/stage-5,80,229000,2771,5,1165,1997,Fall,324.4294117647059,29.01764705882353,22
2867,vuelta-a-espana/1997/stage-7,80,219200,5218,5,1165,1997,Fall,324.4294117647059,29.01764705882353,22
2868,vuelta-a-espana/1998/stage-10,80,200000,4219,5,1309,1998,Fall,324.4294117647059,29.01764705882353,22
2869,vuelta-a-espana/1998/stage-20,80,209000,3963,5,1309,1998,Fall,324.4294117647059,29.01764705882353,22
2870,vuelta-a-espana/1998/stage-3,80,193000,1084,5,1309,1998,Fall,324.4294117647059,29.01764705882353,22
2871,vuelta-a-espana/1999/stage-11,80,201000,3245,5,1342,1999,Fall,111.64864864864865,27.31081081081081,22
2872,vuelta-a-espana/1999/stage-18,80,166300,2976,5,1342,1999,Fall,111.64864864864865,27.31081081081081,22
2873,vuelta-a-espana/1999/stage-8,80,175600,4200,5,1342,1999,Fall,111.64864864864865,27.31081081081081,22
2874,vuelta-a-espana/2000/stage-10,80,165800,3321,5,981,2000,Fall,111.64864864864865,27.31081081081081,22
2875,vuelta-a-espana/2000/stage-11,80,136500,3628,5,981,2000,Fall,111.64864864864865,27.31081081081081,22
2876,vuelta-a-espana/2000/stage-14,80,146500,2412,5,981,2000,Fall,111.64864864864865,27.31081081081081,22
2877,vuelta-a-espana/2000/stage-16,80,168000,4005,5,981,2000,Fall,111.64864864864865,27.31081081081081,22
2878,vuelta-a-espana/2000/stage-20,80,125000,2376,5,981,2000,Fall,111.64864864864865,27.31081081081081,22
2879,vuelta-a-espana/2001/stage-10,80,168400,3669,5,971,2001,Fall,111.64864864864865,27.31081081081081,22
2880,vuelta-a-espana/2001/stage-11,80,154200,3728,5,971,2001,Fall,111.64864864864865,27.31081081081081,22
2881,vuelta-a-espana/2001/stage-15,80,207200,3575,5,971,2001,Fall,111.64864864864865,27.31081081081081,22
2882,vuelta-a-espana/2001/stage-20,80,176300,2991,5,971,2001,Fall,111.64864864864865,27.31081081081081,22
2883,vuelta-a-espana/2001/stage-5,80,160800,2946,5,971,2001,Fall,111.64864864864865,27.31081081081081,22
2884,vuelta-a-espana/2001/stage-8,80,195000,2472,5,971,2001,Fall,111.64864864864865,27.31081081081081,22
2885,vuelta-a-espana/2002/stage-15,80,176700,4541,5,1084,2002,Fall,111.64864864864865,27.31081081081081,22
2886,vuelta-a-espana/2002/stage-18,80,193700,3989,5,1084,2002,Fall,111.64864864864865,27.31081081081081,22
2887,vuelta-a-espana/2002/stage-5,80,198000,4874,5,1084,2002,Fall,111.64864864864865,27.31081081081081,22
2888,vuelta-a-espana/2002/stage-6,80,153100,2817,5,1084,2002,Fall,111.64864864864865,27.31081081081081,22
2889,vuelta-a-espana/2003/stage-15,80,172100,2505,5,935,2003,Fall,111.64864864864865,27.31081081081081,22
2890,vuelta-a-espana/2003/stage-16,80,162000,3368,5,935,2003,Fall,111.64864864864865,27.31081081081081,22
2891,vuelta-a-espana/2003/stage-7,80,190000,4432,5,935,2003,Fall,111.64864864864865,27.31081081081081,22
2892,vuelta-a-espana/2003/stage-8,80,166000,4060,5,935,2003,Fall,111.64864864864865,27.31081081081081,22
2893,vuelta-a-espana/2003/stage-9,80,174800,4201,5,935,2003,Fall,111.64864864864865,27.31081081081081,22
2894,vuelta-a-espana/2004/stage-12,80,145000,4254,5,1177,2004,Fall,111.64864864864865,27.31081081081081,22
2896,vuelta-a-espana/2004/stage-17,80,170000,4216,5,1177,2004,Fall,111.64864864864865,27.31081081081081,22
2897,vuelta-a-espana/2004/stage-20,80,178000,3628,5,1177,2004,Fall,111.64864864864865,27.31081081081081,22
2898,vuelta-a-espana/2004/stage-9,80,162000,3954,5,1177,2004,Fall,111.64864864864865,27.31081081081081,22
2899,vuelta-a-espana/2005/stage-10,80,206300,4570,5,960,2005,Fall,111.64864864864865,27.31081081081081,22
2900,vuelta-a-espana/2005/stage-11,80,192600,4757,5,960,2005,Fall,111.64864864864865,27.31081081081081,22
2901,vuelta-a-espana/2005/stage-13,80,196000,2334,5,960,2005,Fall,111.64864864864865,27.31081081081081,22
2902,vuelta-a-espana/2005/stage-14,80,172300,3655,5,960,2005,Fall,111.64864864864865,27.31081081081081,22
2903,vuelta-a-espana/2005/stage-15,80,191000,3940,5,960,2005,Fall,111.64864864864865,27.31081081081081,22
2904,vuelta-a-espana/2005/stage-6,80,217000,3559,5,960,2005,Fall,111.64864864864865,27.31081081081081,22
2905,vuelta-a-espana/2006/stage-16,80,145000,4567,5,1026,2006,Fall,20.8,26.95,23
2906,vuelta-a-espana/2006/stage-18,80,153000,2987,5,1026,2006,Fall,20.8,26.95,23
2908,vuelta-a-espana/2006/stage-7,80,154000,2583,5,1026,2006,Fall,20.8,26.95,23
2909,vuelta-a-espana/2006/stage-9,80,207400,5856,5,1026,2006,Fall,20.8,26.95,23
2911,vuelta-a-espana/2007/stage-19,80,133000,3294,5,995,2007,Fall,497.281914893617,28.132978723404257,22
2912,vuelta-a-espana/2007/stage-4,80,185100,3119,5,995,2007,Fall,497.281914893617,28.132978723404257,22
2913,vuelta-a-espana/2007/stage-9,80,167600,3893,5,995,2007,Fall,497.281914893617,28.132978723404257,22
2914,vuelta-a-espana/2008/stage-13,80,209500,4413,5,1101,2008,Fall,497.281914893617,28.132978723404257,22
2915,vuelta-a-espana/2008/stage-14,80,158400,3589,5,1101,2008,Fall,497.281914893617,28.132978723404257,22
2916,vuelta-a-espana/2008/stage-7,80,223200,4842,5,1101,2008,Fall,497.281914893617,28.132978723404257,22
2917,vuelta-a-espana/2009/stage-12,80,179300,5234,5,1220,2009,Fall,497.281914893617,28.132978723404257,22
2918,vuelta-a-espana/2009/stage-13,80,172400,4763,5,1220,2009,Fall,497.281914893617,28.132978723404257,22
2919,vuelta-a-espana/2009/stage-14,80,157000,3197,5,1220,2009,Fall,497.281914893617,28.132978723404257,22
2920,vuelta-a-espana/2009/stage-8,80,204700,5017,5,1220,2009,Fall,497.281914893617,28.132978723404257,22
2921,vuelta-a-espana/2010/stage-11,80,208000,4199,5,1123,2010,Fall,497.281914893617,28.132978723404257,22
2922,vuelta-a-espana/2010/stage-14,80,178800,3248,5,1123,2010,Fall,497.281914893617,28.132978723404257,22
2923,vuelta-a-espana/2010/stage-15,80,170000,2673,5,1123,2010,Fall,497.281914893617,28.132978723404257,22
2924,vuelta-a-espana/2010/stage-16,80,181400,4431,5,1123,2010,Fall,497.281914893617,28.132978723404257,22
2925,vuelta-a-espana/2010/stage-20,80,168800,4189,5,1123,2010,Fall,497.281914893617,28.132978723404257,22
2926,vuelta-a-espana/2011/stage-11,80,171000,4166,5,1170,2011,Summer,497.281914893617,28.132978723404257,22
2927,vuelta-a-espana/2011/stage-14,80,173200,3631,5,1170,2011,Fall,497.281914893617,28.132978723404257,22
2928,vuelta-a-espana/2011/stage-15,80,144000,3765,5,1170,2011,Fall,497.281914893617,28.132978723404257,22
2929,vuelta-a-espana/2011/stage-17,80,212500,3207,5,1170,2011,Fall,497.281914893617,28.132978723404257,22
2930,vuelta-a-espana/2011/stage-4,80,170200,3687,5,1170,2011,Summer,497.281914893617,28.132978723404257,22
2931,vuelta-a-espana/2011/stage-9,80,179500,2741,5,1170,2011,Summer,497.281914893617,28.132978723404257,22
2932,vuelta-a-espana/2012/stage-14,80,152000,3951,5,852,2012,Fall,497.281914893617,28.132978723404257,22
2933,vuelta-a-espana/2012/stage-15,80,186700,3549,5,852,2012,Fall,497.281914893617,28.132978723404257,22
2934,vuelta-a-espana/2012/stage-16,80,185000,5159,5,852,2012,Fall,497.281914893617,28.132978723404257,22
2935,vuelta-a-espana/2012/stage-17,80,187300,3834,5,852,2012,Fall,497.281914893617,28.132978723404257,22
2936,vuelta-a-espana/2012/stage-20,80,169500,4291,5,852,2012,Fall,497.281914893617,28.132978723404257,22
2937,vuelta-a-espana/2012/stage-4,80,155400,2870,5,852,2012,Summer,497.281914893617,28.132978723404257,22
2938,vuelta-a-espana/2012/stage-8,80,175000,3565,5,852,2012,Summer,497.281914893617,28.132978723404257,22
2939,vuelta-a-espana/2013/stage-10,80,178000,3755,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2940,vuelta-a-espana/2013/stage-14,80,155700,3340,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2941,vuelta-a-espana/2013/stage-15,80,224900,5278,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2942,vuelta-a-espana/2013/stage-16,80,146800,3220,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2943,vuelta-a-espana/2013/stage-18,80,186500,3879,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2944,vuelta-a-espana/2013/stage-19,80,181000,3052,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2945,vuelta-a-espana/2013/stage-2,80,177700,2317,5,1128,2013,Summer,497.281914893617,28.132978723404257,22
2946,vuelta-a-espana/2013/stage-20,80,142200,3728,5,1128,2013,Fall,497.281914893617,28.132978723404257,22
2947,vuelta-a-espana/2013/stage-8,80,166600,2680,5,1128,2013,Summer,497.281914893617,28.132978723404257,22
2948,vuelta-a-espana/2014/stage-11,80,153400,2432,5,1175,2014,Fall,497.281914893617,28.132978723404257,22
2949,vuelta-a-espana/2014/stage-14,80,200800,4198,5,1175,2014,Fall,497.281914893617,28.132978723404257,22
2950,vuelta-a-espana/2014/stage-15,80,152200,2976,5,1175,2014,Fall,497.281914893617,28.132978723404257,22
2951,vuelta-a-espana/2014/stage-16,80,160500,4908,5,1175,2014,Fall,497.281914893617,28.132978723404257,22
2952,vuelta-a-espana/2014/stage-20,80,185700,4447,5,1175,2014,Fall,497.281914893617,28.132978723404257,22
2953,vuelta-a-espana/2014/stage-9,80,185000,3080,5,1175,2014,Summer,497.281914893617,28.132978723404257,22
2954,vuelta-a-espana/2015/stage-11,80,138000,5421,5,1115,2015,Fall,497.281914893617,28.132978723404257,22
2955,vuelta-a-espana/2015/stage-14,80,215000,3941,5,1115,2015,Fall,497.281914893617,28.132978723404257,22
2956,vuelta-a-espana/2015/stage-15,80,175800,3740,5,1115,2015,Fall,497.281914893617,28.132978723404257,22
2957,vuelta-a-espana/2015/stage-16,80,185000,5207,5,1115,2015,Fall,497.281914893617,28.132978723404257,22
2958,vuelta-a-espana/2015/stage-7,80,191100,3318,5,1115,2015,Summer,497.281914893617,28.132978723404257,22
2959,vuelta-a-espana/2016/stage-10,80,188700,3899,5,821,2016,Summer,497.281914893617,28.132978723404257,22
2960,vuelta-a-espana/2016/stage-11,80,168600,2351,5,821,2016,Summer,497.281914893617,28.132978723404257,22
2961,vuelta-a-espana/2016/stage-14,80,196000,5575,5,821,2016,Fall,497.281914893617,28.132978723404257,22
2962,vuelta-a-espana/2016/stage-15,80,118500,3877,5,821,2016,Fall,497.281914893617,28.132978723404257,22
2963,vuelta-a-espana/2016/stage-17,80,177500,3460,5,821,2016,Fall,497.281914893617,28.132978723404257,22
2964,vuelta-a-espana/2016/stage-20,80,193200,5036,5,821,2016,Fall,393.28125,27.5078125,22
2965,vuelta-a-espana/2016/stage-8,80,181500,1279,5,821,2016,Summer,393.28125,27.5078125,22
2966,vuelta-a-espana/2017/stage-11,80,187500,3878,5,899,2017,Summer,393.28125,27.5078125,22
2967,vuelta-a-espana/2017/stage-14,80,175000,3723,5,899,2017,Fall,393.28125,27.5078125,22
2968,vuelta-a-espana/2017/stage-15,80,129400,3549,5,899,2017,Fall,393.28125,27.5078125,22
2969,vuelta-a-espana/2017/stage-20,80,117500,3817,5,899,2017,Fall,393.28125,27.5078125,22
2970,vuelta-a-espana/2018/stage-13,80,174800,3334,5,1036,2018,Fall,393.28125,27.5078125,22
2971,vuelta-a-espana/2018/stage-15,80,178200,4586,5,1036,2018,Fall,393.28125,27.5078125,22
2972,vuelta-a-espana/2018/stage-17,80,157000,3574,5,1036,2018,Fall,393.28125,27.5078125,22
2973,vuelta-a-espana/2018/stage-19,80,154400,3183,5,1036,2018,Fall,393.28125,27.5078125,22
2974,vuelta-a-espana/2018/stage-20,80,97300,3429,5,1036,2018,Fall,393.28125,27.5078125,22
2975,vuelta-a-espana/2018/stage-4,80,161400,3300,5,1036,2018,Summer,393.28125,27.5078125,22
2976,vuelta-a-espana/2018/stage-9,80,200800,4399,5,1036,2018,Fall,393.28125,27.5078125,22
2977,vuelta-a-espana/2019/stage-13,80,166400,4179,5,798,2019,Fall,393.28125,27.5078125,22
2978,vuelta-a-espana/2019/stage-15,80,154400,4114,5,798,2019,Fall,393.28125,27.5078125,22
2979,vuelta-a-espana/2019/stage-16,80,144400,4114,5,798,2019,Fall,393.28125,27.5078125,22
2980,vuelta-a-espana/2019/stage-18,80,178200,3689,5,798,2019,Fall,393.28125,27.5078125,22
2981,vuelta-a-espana/2019/stage-20,80,190400,4559,5,798,2019,Fall,393.28125,27.5078125,22
