_url,stage,race,date,points,length,profile,startlist_quality,year,season,avg_delta_by_url,avg_age_by_url
tour-de-france/2014/stage-21,stage-21,tour-de-france,2014-07-27,100,137500,1.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-3,stage-3,tour-de-france,2014-07-07,100,155000,1.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-4,stage-4,tour-de-france,2014-07-08,100,163500,1.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-5,stage-5,tour-de-france,2014-07-09,100,155500,1.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-6,stage-6,tour-de-france,2014-07-10,100,194000,1.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-7,stage-7,tour-de-france,2014-07-11,100,234500,2.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-8,stage-8,tour-de-france,2014-07-12,100,161000,5.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2014/stage-9,stage-9,tour-de-france,2014-07-13,100,170000,4.0,1612,2014,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-1,stage-1,tour-de-france,2015-07-04,100,13800,1.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-10,stage-10,tour-de-france,2015-07-14,100,167000,5.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-11,stage-11,tour-de-france,2015-07-15,100,188000,5.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-12,stage-12,tour-de-france,2015-07-16,100,195000,5.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-13,stage-13,tour-de-france,2015-07-17,100,198500,2.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-14,stage-14,tour-de-france,2015-07-18,100,178500,5.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-15,stage-15,tour-de-france,2015-07-19,100,183000,2.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-16,stage-16,tour-de-france,2015-07-20,100,201000,4.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-17,stage-17,tour-de-france,2015-07-22,100,161000,5.0,1812,2015,Summer,604.4556962025316,25.924050632911392
tour-de-france/2015/stage-18,stage-18,tour-de-france,2015-07-23,100,186500,4.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-19,stage-19,tour-de-france,2015-07-24,100,138000,5.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-2,stage-2,tour-de-france,2015-07-05,100,166000,1.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-20,stage-20,tour-de-france,2015-07-25,100,110500,5.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-21,stage-21,tour-de-france,2015-07-26,100,109500,1.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-3,stage-3,tour-de-france,2015-07-06,100,159500,3.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-4,stage-4,tour-de-france,2015-07-07,100,223500,1.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-5,stage-5,tour-de-france,2015-07-08,100,189500,1.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-6,stage-6,tour-de-france,2015-07-09,100,191500,3.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-7,stage-7,tour-de-france,2015-07-10,100,190500,1.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2015/stage-8,stage-8,tour-de-france,2015-07-11,100,181500,3.0,1812,2015,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-1,stage-1,tour-de-france,2016-07-02,100,188000,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-10,stage-10,tour-de-france,2016-07-12,100,197000,4.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-11,stage-11,tour-de-france,2016-07-13,100,162500,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-12,stage-12,tour-de-france,2016-07-14,100,178000,5.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-13,stage-13,tour-de-france,2016-07-15,100,37500,3.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-14,stage-14,tour-de-france,2016-07-16,100,208500,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-15,stage-15,tour-de-france,2016-07-17,100,159000,4.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-16,stage-16,tour-de-france,2016-07-18,100,209000,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-17,stage-17,tour-de-france,2016-07-20,100,184500,5.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-18,stage-18,tour-de-france,2016-07-21,100,17000,5.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-19,stage-19,tour-de-france,2016-07-22,100,146000,5.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-2,stage-2,tour-de-france,2016-07-03,100,183000,3.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-20,stage-20,tour-de-france,2016-07-23,100,146500,4.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-21,stage-21,tour-de-france,2016-07-24,100,113000,1.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-3,stage-3,tour-de-france,2016-07-04,100,223500,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-4,stage-4,tour-de-france,2016-07-05,100,237500,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-5,stage-5,tour-de-france,2016-07-06,100,216000,4.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-6,stage-6,tour-de-france,2016-07-07,100,190500,2.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-7,stage-7,tour-de-france,2016-07-08,100,162500,4.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-8,stage-8,tour-de-france,2016-07-09,100,184000,4.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2016/stage-9,stage-9,tour-de-france,2016-07-10,100,184000,5.0,1758,2016,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-1,stage-1,tour-de-france,2017-07-01,100,14000,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-10,stage-10,tour-de-france,2017-07-11,100,178000,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-11,stage-11,tour-de-france,2017-07-12,100,203500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-12,stage-12,tour-de-france,2017-07-13,100,214500,5.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-13,stage-13,tour-de-france,2017-07-14,100,101000,4.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-14,stage-14,tour-de-france,2017-07-15,100,181500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-15,stage-15,tour-de-france,2017-07-16,100,189500,2.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-16,stage-16,tour-de-france,2017-07-18,100,165000,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-17,stage-17,tour-de-france,2017-07-19,100,183000,4.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-18,stage-18,tour-de-france,2017-07-20,100,179500,5.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-19,stage-19,tour-de-france,2017-07-21,100,222500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-2,stage-2,tour-de-france,2017-07-02,100,203500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-20,stage-20,tour-de-france,2017-07-22,100,22500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-21,stage-21,tour-de-france,2017-07-23,100,105000,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-3,stage-3,tour-de-france,2017-07-03,100,212500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-4,stage-4,tour-de-france,2017-07-04,100,207500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-5,stage-5,tour-de-france,2017-07-05,100,160500,5.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-6,stage-6,tour-de-france,2017-07-06,100,216000,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-7,stage-7,tour-de-france,2017-07-07,100,213500,1.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-8,stage-8,tour-de-france,2017-07-08,100,187500,4.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2017/stage-9,stage-9,tour-de-france,2017-07-09,100,181500,4.0,1791,2017,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-1,stage-1,tour-de-france,2018-07-07,100,201000,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-10,stage-10,tour-de-france,2018-07-17,100,158500,4.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-11,stage-11,tour-de-france,2018-07-18,100,108500,5.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-12,stage-12,tour-de-france,2018-07-19,100,175500,5.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-13,stage-13,tour-de-france,2018-07-20,100,169500,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-14,stage-14,tour-de-france,2018-07-21,100,188000,2.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-15,stage-15,tour-de-france,2018-07-22,100,181000,4.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-16,stage-16,tour-de-france,2018-07-24,100,218000,4.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-17,stage-17,tour-de-france,2018-07-25,100,65000,5.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-18,stage-18,tour-de-france,2018-07-26,100,171000,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-19,stage-19,tour-de-france,2018-07-27,100,200500,4.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-2,stage-2,tour-de-france,2018-07-08,100,182500,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-20,stage-20,tour-de-france,2018-07-28,100,31000,3.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-21,stage-21,tour-de-france,2018-07-29,100,116000,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-4,stage-4,tour-de-france,2018-07-10,100,195000,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-5,stage-5,tour-de-france,2018-07-11,100,204500,3.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-6,stage-6,tour-de-france,2018-07-12,100,181000,3.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-7,stage-7,tour-de-france,2018-07-13,100,231000,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-8,stage-8,tour-de-france,2018-07-14,100,181000,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2018/stage-9,stage-9,tour-de-france,2018-07-15,100,156500,1.0,1689,2018,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-1,stage-1,tour-de-france,2019-07-06,100,194500,3.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-10,stage-10,tour-de-france,2019-07-15,100,217500,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-11,stage-11,tour-de-france,2019-07-17,100,167000,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-12,stage-12,tour-de-france,2019-07-18,100,209500,4.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-13,stage-13,tour-de-france,2019-07-19,100,27200,1.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-14,stage-14,tour-de-france,2019-07-20,100,111000,5.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-15,stage-15,tour-de-france,2019-07-21,100,185000,5.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-16,stage-16,tour-de-france,2019-07-23,100,177000,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-17,stage-17,tour-de-france,2019-07-24,100,200000,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-18,stage-18,tour-de-france,2019-07-25,100,208000,4.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-19,stage-19,tour-de-france,2019-07-26,100,89000,5.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-20,stage-20,tour-de-france,2019-07-27,100,59500,5.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-21,stage-21,tour-de-france,2019-07-28,100,128000,1.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-3,stage-3,tour-de-france,2019-07-08,100,215000,3.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-4,stage-4,tour-de-france,2019-07-09,100,213500,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-5,stage-5,tour-de-france,2019-07-10,100,175500,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-6,stage-6,tour-de-france,2019-07-11,100,160500,5.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-7,stage-7,tour-de-france,2019-07-12,100,230000,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-8,stage-8,tour-de-france,2019-07-13,100,200000,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2019/stage-9,stage-9,tour-de-france,2019-07-14,100,170500,2.0,1699,2019,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-1,stage-1,tour-de-france,2021-06-26,100,197800,3.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-10,stage-10,tour-de-france,2021-07-06,100,190700,2.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-11,stage-11,tour-de-france,2021-07-07,100,198900,4.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-12,stage-12,tour-de-france,2021-07-08,100,159400,2.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-13,stage-13,tour-de-france,2021-07-09,100,219900,2.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-14,stage-14,tour-de-france,2021-07-10,100,183700,4.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-15,stage-15,tour-de-france,2021-07-11,100,191300,4.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-16,stage-16,tour-de-france,2021-07-13,100,169000,4.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-17,stage-17,tour-de-france,2021-07-14,100,178400,5.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-18,stage-18,tour-de-france,2021-07-15,100,129700,5.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-19,stage-19,tour-de-france,2021-07-16,100,207000,2.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-2,stage-2,tour-de-france,2021-06-27,100,183500,3.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-20,stage-20,tour-de-france,2021-07-17,100,30800,1.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-21,stage-21,tour-de-france,2021-07-18,100,108400,1.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-3,stage-3,tour-de-france,2021-06-28,100,182900,2.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-4,stage-4,tour-de-france,2021-06-29,100,150400,1.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-5,stage-5,tour-de-france,2021-06-30,100,27200,1.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-6,stage-6,tour-de-france,2021-07-01,100,160400,1.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-7,stage-7,tour-de-france,2021-07-02,100,249100,2.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-8,stage-8,tour-de-france,2021-07-03,100,150800,4.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2021/stage-9,stage-9,tour-de-france,2021-07-04,100,144900,5.0,1646,2021,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-1,stage-1,tour-de-france,2022-07-01,100,13200,1.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-10,stage-10,tour-de-france,2022-07-12,100,148100,5.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-11,stage-11,tour-de-france,2022-07-13,100,151700,5.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-12,stage-12,tour-de-france,2022-07-14,100,165100,5.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-13,stage-13,tour-de-france,2022-07-15,100,192600,2.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-14,stage-14,tour-de-france,2022-07-16,100,192500,2.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-15,stage-15,tour-de-france,2022-07-17,100,202500,2.0,1551,2022,Summer,19.902857142857144,29.708571428571428
tour-de-france/2022/stage-16,stage-16,tour-de-france,2022-07-19,100,178500,4.0,1551,2022,Summer,19.902857142857144,29.708571428571428
