_url,stage,race,date,points,length,climb_total,profile,startlist_quality,year
tour-de-france/2007/stage-14,stage-14,tour-de-france,2007-07-22,100,197000,4370,5,1612,2007
tour-de-france/2007/stage-15,stage-15,tour-de-france,2007-07-23,100,196000,5445,4,1612,2007
tour-de-france/2007/stage-16,stage-16,tour-de-france,2007-07-25,100,218500,6031,5,1612,2007
tour-de-france/2007/stage-17,stage-17,tour-de-france,2007-07-26,100,188500,1734,2,1612,2007
tour-de-france/2007/stage-18,stage-18,tour-de-france,2007-07-27,100,211000,1938,2,1612,2007
tour-de-france/2007/stage-19,stage-19,tour-de-france,2007-07-28,100,55500,480,1,1612,2007
tour-de-france/2007/stage-2,stage-2,tour-de-france,2007-07-09,100,168500,337,1,1612,2007
tour-de-france/2007/stage-20,stage-20,tour-de-france,2007-07-29,100,146000,796,1,1612,2007
tour-de-france/2007/stage-3,stage-3,tour-de-france,2007-07-10,100,236500,1397,1,1612,2007
tour-de-france/2007/stage-4,stage-4,tour-de-france,2007-07-11,100,193000,1652,1,1612,2007
tour-de-france/2007/stage-5,stage-5,tour-de-france,2007-07-12,100,182500,2703,2,1612,2007
tour-de-france/2007/stage-6,stage-6,tour-de-france,2007-07-13,100,199500,1484,1,1612,2007
tour-de-france/2007/stage-7,stage-7,tour-de-france,2007-07-14,100,197500,3250,4,1612,2007
tour-de-france/2007/stage-8,stage-8,tour-de-france,2007-07-15,100,165000,4933,5,1612,2007
tour-de-france/2007/stage-9,stage-9,tour-de-france,2007-07-17,100,159500,3458,4,1612,2007
tour-de-france/2008/stage-1,stage-1,tour-de-france,2008-07-05,100,197500,2324,3,1520,2008
tour-de-france/2008/stage-10,stage-10,tour-de-france,2008-07-14,100,156000,3794,5,1520,2008
tour-de-france/2008/stage-11,stage-11,tour-de-france,2008-07-16,100,167500,2863,4,1520,2008
tour-de-france/2008/stage-12,stage-12,tour-de-france,2008-07-17,100,168500,1197,1,1520,2008
tour-de-france/2008/stage-13,stage-13,tour-de-france,2008-07-18,100,182000,1405,1,1520,2008
tour-de-france/2008/stage-14,stage-14,tour-de-france,2008-07-19,100,194500,1726,2,1520,2008
tour-de-france/2008/stage-15,stage-15,tour-de-france,2008-07-20,100,183000,3739,5,1520,2008
tour-de-france/2008/stage-16,stage-16,tour-de-france,2008-07-22,100,157000,4174,4,1520,2008
tour-de-france/2008/stage-17,stage-17,tour-de-france,2008-07-23,100,210500,5405,5,1520,2008
tour-de-france/2008/stage-18,stage-18,tour-de-france,2008-07-24,100,196500,1905,4,1520,2008
tour-de-france/2008/stage-19,stage-19,tour-de-france,2008-07-25,100,165500,1814,1,1520,2008
tour-de-france/2008/stage-2,stage-2,tour-de-france,2008-07-06,100,164500,1888,3,1520,2008
tour-de-france/2008/stage-20,stage-20,tour-de-france,2008-07-26,100,53000,408,1,1520,2008
tour-de-france/2008/stage-21,stage-21,tour-de-france,2008-07-27,100,143000,807,1,1520,2008
tour-de-france/2008/stage-3,stage-3,tour-de-france,2008-07-07,100,208000,1507,1,1520,2008
tour-de-france/2008/stage-4,stage-4,tour-de-france,2008-07-08,100,29500,338,1,1520,2008
tour-de-france/2008/stage-5,stage-5,tour-de-france,2008-07-09,100,232000,1299,1,1520,2008
tour-de-france/2008/stage-6,stage-6,tour-de-france,2008-07-10,100,195500,3280,5,1520,2008
tour-de-france/2008/stage-7,stage-7,tour-de-france,2008-07-11,100,159000,2431,4,1520,2008
tour-de-france/2008/stage-8,stage-8,tour-de-france,2008-07-12,100,172500,1892,2,1520,2008
tour-de-france/2008/stage-9,stage-9,tour-de-france,2008-07-13,100,224000,3778,4,1520,2008
tour-de-france/2009/stage-1,stage-1,tour-de-france,2009-07-04,100,15500,316,1,1557,2009
tour-de-france/2009/stage-10,stage-10,tour-de-france,2009-07-14,100,194500,2076,2,1557,2009
tour-de-france/2009/stage-11,stage-11,tour-de-france,2009-07-15,100,192000,1535,1,1557,2009
tour-de-france/2009/stage-12,stage-12,tour-de-france,2009-07-16,100,211500,2340,2,1557,2009
tour-de-france/2009/stage-13,stage-13,tour-de-france,2009-07-17,100,200000,3019,4,1557,2009
tour-de-france/2009/stage-14,stage-14,tour-de-france,2009-07-18,100,199000,1709,2,1557,2009
tour-de-france/2009/stage-15,stage-15,tour-de-france,2009-07-19,100,207500,3659,5,1557,2009
tour-de-france/2009/stage-16,stage-16,tour-de-france,2009-07-21,100,159000,3895,4,1557,2009
tour-de-france/2009/stage-17,stage-17,tour-de-france,2009-07-22,100,169500,4781,4,1557,2009
tour-de-france/2009/stage-18,stage-18,tour-de-france,2009-07-23,100,40500,344,2,1557,2009
tour-de-france/2009/stage-19,stage-19,tour-de-france,2009-07-24,100,178000,1891,4,1557,2009
tour-de-france/2009/stage-2,stage-2,tour-de-france,2009-07-05,100,187000,2387,2,1557,2009
tour-de-france/2009/stage-20,stage-20,tour-de-france,2009-07-25,100,167000,3767,5,1557,2009
tour-de-france/2009/stage-21,stage-21,tour-de-france,2009-07-26,100,164000,521,1,1557,2009
tour-de-france/2009/stage-3,stage-3,tour-de-france,2009-07-06,100,196500,987,1,1557,2009
tour-de-france/2009/stage-5,stage-5,tour-de-france,2009-07-08,100,196500,1014,1,1557,2009
tour-de-france/2009/stage-6,stage-6,tour-de-france,2009-07-09,100,181500,2227,3,1557,2009
tour-de-france/2009/stage-7,stage-7,tour-de-france,2009-07-10,100,224000,4910,5,1557,2009
tour-de-france/2009/stage-8,stage-8,tour-de-france,2009-07-11,100,176500,3582,4,1557,2009
tour-de-france/2009/stage-9,stage-9,tour-de-france,2009-07-12,100,160500,2915,4,1557,2009
tour-de-france/2010/prologue,prologue,tour-de-france,2010-07-03,100,8900,43,1,1685,2010
tour-de-france/2010/stage-1,stage-1,tour-de-france,2010-07-04,100,223500,420,1,1685,2010
tour-de-france/2010/stage-10,stage-10,tour-de-france,2010-07-14,100,179000,3187,2,1685,2010
tour-de-france/2010/stage-11,stage-11,tour-de-france,2010-07-15,100,184500,1264,2,1685,2010
tour-de-france/2010/stage-12,stage-12,tour-de-france,2010-07-16,100,210500,3485,3,1685,2010
tour-de-france/2010/stage-13,stage-13,tour-de-france,2010-07-17,100,196000,2163,2,1685,2010
tour-de-france/2010/stage-14,stage-14,tour-de-france,2010-07-18,100,184500,3796,5,1685,2010
tour-de-france/2010/stage-15,stage-15,tour-de-france,2010-07-19,100,187500,3542,4,1685,2010
tour-de-france/2010/stage-16,stage-16,tour-de-france,2010-07-20,100,199500,4721,4,1685,2010
tour-de-france/2010/stage-17,stage-17,tour-de-france,2010-07-22,100,174000,4681,5,1685,2010
tour-de-france/2010/stage-18,stage-18,tour-de-france,2010-07-23,100,198000,1056,1,1685,2010
tour-de-france/2010/stage-19,stage-19,tour-de-france,2010-07-24,100,52000,167,1,1685,2010
tour-de-france/2010/stage-2,stage-2,tour-de-france,2010-07-05,100,201000,2708,2,1685,2010
tour-de-france/2010/stage-20,stage-20,tour-de-france,2010-07-25,100,102500,481,1,1685,2010
tour-de-france/2010/stage-3,stage-3,tour-de-france,2010-07-06,100,213000,1168,1,1685,2010
tour-de-france/2010/stage-4,stage-4,tour-de-france,2010-07-07,100,153500,1107,1,1685,2010
tour-de-france/2010/stage-5,stage-5,tour-de-france,2010-07-08,100,187500,1374,1,1685,2010
tour-de-france/2010/stage-6,stage-6,tour-de-france,2010-07-09,100,227500,2345,1,1685,2010
tour-de-france/2010/stage-7,stage-7,tour-de-france,2010-07-10,100,165500,3446,5,1685,2010
tour-de-france/2010/stage-8,stage-8,tour-de-france,2010-07-11,100,189000,3636,5,1685,2010
tour-de-france/2010/stage-9,stage-9,tour-de-france,2010-07-13,100,204500,5144,4,1685,2010
tour-de-france/2011/stage-1,stage-1,tour-de-france,2011-07-02,100,191500,1286,3,1713,2011
tour-de-france/2011/stage-10,stage-10,tour-de-france,2011-07-12,100,161000,1933,2,1713,2011
tour-de-france/2011/stage-11,stage-11,tour-de-france,2011-07-13,100,168500,1695,2,1713,2011
tour-de-france/2011/stage-12,stage-12,tour-de-france,2011-07-14,100,211000,4563,5,1713,2011
tour-de-france/2011/stage-13,stage-13,tour-de-france,2011-07-15,100,152500,2605,4,1713,2011
tour-de-france/2011/stage-14,stage-14,tour-de-france,2011-07-16,100,168500,5420,5,1713,2011
tour-de-france/2011/stage-15,stage-15,tour-de-france,2011-07-17,100,192500,1464,1,1713,2011
tour-de-france/2011/stage-16,stage-16,tour-de-france,2011-07-19,100,162500,2372,4,1713,2011
tour-de-france/2011/stage-17,stage-17,tour-de-france,2011-07-20,100,179000,3193,4,1713,2011
tour-de-france/2011/stage-18,stage-18,tour-de-france,2011-07-21,100,189000,5268,5,1713,2011
tour-de-france/2011/stage-19,stage-19,tour-de-france,2011-07-22,100,109500,3571,5,1713,2011
tour-de-france/2011/stage-20,stage-20,tour-de-france,2011-07-23,100,42500,709,2,1713,2011
tour-de-france/2011/stage-21,stage-21,tour-de-france,2011-07-24,100,95000,436,1,1713,2011
tour-de-france/2011/stage-3,stage-3,tour-de-france,2011-07-04,100,198000,1066,1,1713,2011
tour-de-france/2011/stage-4,stage-4,tour-de-france,2011-07-05,100,172500,2250,3,1713,2011
tour-de-france/2011/stage-5,stage-5,tour-de-france,2011-07-06,100,164500,1652,1,1713,2011
tour-de-france/2011/stage-6,stage-6,tour-de-france,2011-07-07,100,226500,2373,3,1713,2011
tour-de-france/2011/stage-7,stage-7,tour-de-france,2011-07-08,100,215000,1304,1,1713,2011
tour-de-france/2011/stage-8,stage-8,tour-de-france,2011-07-09,100,190000,3019,5,1713,2011
tour-de-france/2011/stage-9,stage-9,tour-de-france,2011-07-10,100,208000,3975,2,1713,2011
tour-de-france/2012/prologue,prologue,tour-de-france,2012-06-30,100,6400,79,1,1703,2012
tour-de-france/2012/stage-1,stage-1,tour-de-france,2012-07-01,100,198000,2680,3,1703,2012
tour-de-france/2012/stage-10,stage-10,tour-de-france,2012-07-11,100,194500,3350,4,1703,2012
tour-de-france/2012/stage-11,stage-11,tour-de-france,2012-07-12,100,148000,4987,5,1703,2012
tour-de-france/2012/stage-12,stage-12,tour-de-france,2012-07-13,100,226000,3399,4,1703,2012
tour-de-france/2012/stage-13,stage-13,tour-de-france,2012-07-14,100,217000,1795,1,1703,2012
tour-de-france/2012/stage-14,stage-14,tour-de-france,2012-07-15,100,191000,3284,4,1703,2012
tour-de-france/2012/stage-15,stage-15,tour-de-france,2012-07-16,100,158500,2173,1,1703,2012
tour-de-france/2012/stage-16,stage-16,tour-de-france,2012-07-18,100,197000,5291,4,1703,2012
tour-de-france/2012/stage-17,stage-17,tour-de-france,2012-07-19,100,143500,4383,5,1703,2012
tour-de-france/2012/stage-18,stage-18,tour-de-france,2012-07-20,100,222500,2146,1,1703,2012
tour-de-france/2012/stage-19,stage-19,tour-de-france,2012-07-21,100,53500,249,1,1703,2012
tour-de-france/2012/stage-2,stage-2,tour-de-france,2012-07-02,100,207500,1509,1,1703,2012
tour-de-france/2012/stage-20,stage-20,tour-de-france,2012-07-22,100,120000,699,1,1703,2012
tour-de-france/2012/stage-3,stage-3,tour-de-france,2012-07-03,100,197000,1551,3,1703,2012
tour-de-france/2012/stage-4,stage-4,tour-de-france,2012-07-04,100,214500,1698,1,1703,2012
tour-de-france/2012/stage-5,stage-5,tour-de-france,2012-07-05,100,196500,1250,1,1703,2012
tour-de-france/2012/stage-6,stage-6,tour-de-france,2012-07-06,100,205000,1535,1,1703,2012
tour-de-france/2012/stage-7,stage-7,tour-de-france,2012-07-07,100,199000,2736,5,1703,2012
tour-de-france/2012/stage-8,stage-8,tour-de-france,2012-07-08,100,157500,3072,4,1703,2012
tour-de-france/2012/stage-9,stage-9,tour-de-france,2012-07-09,100,41500,499,1,1703,2012
tour-de-france/2013/stage-1,stage-1,tour-de-france,2013-06-29,100,213000,1529,1,1690,2013
tour-de-france/2013/stage-10,stage-10,tour-de-france,2013-07-09,100,197000,1762,1,1690,2013
tour-de-france/2013/stage-11,stage-11,tour-de-france,2013-07-10,100,33000,283,1,1690,2013
tour-de-france/2013/stage-12,stage-12,tour-de-france,2013-07-11,100,218000,1425,1,1690,2013
tour-de-france/2013/stage-13,stage-13,tour-de-france,2013-07-12,100,173000,1036,1,1690,2013
tour-de-france/2013/stage-14,stage-14,tour-de-france,2013-07-13,100,191000,2158,2,1690,2013
tour-de-france/2013/stage-15,stage-15,tour-de-france,2013-07-14,100,242500,4146,5,1690,2013
tour-de-france/2013/stage-16,stage-16,tour-de-france,2013-07-16,100,168000,3073,4,1690,2013
tour-de-france/2013/stage-17,stage-17,tour-de-france,2013-07-17,100,32000,928,2,1690,2013
tour-de-france/2013/stage-18,stage-18,tour-de-france,2013-07-18,100,172500,4789,5,1690,2013
tour-de-france/2013/stage-19,stage-19,tour-de-france,2013-07-19,100,204500,5567,4,1690,2013
tour-de-france/2013/stage-2,stage-2,tour-de-france,2013-06-30,100,156000,2373,4,1690,2013
tour-de-france/2013/stage-20,stage-20,tour-de-france,2013-07-20,100,125000,3909,5,1690,2013
tour-de-france/2013/stage-21,stage-21,tour-de-france,2013-07-21,100,118000,766,1,1690,2013
tour-de-france/2013/stage-3,stage-3,tour-de-france,2013-07-01,100,145500,2426,2,1690,2013
tour-de-france/2013/stage-5,stage-5,tour-de-france,2013-07-03,100,228500,2775,2,1690,2013
tour-de-france/2013/stage-6,stage-6,tour-de-france,2013-07-04,100,176500,837,1,1690,2013
tour-de-france/2013/stage-7,stage-7,tour-de-france,2013-07-05,100,205500,2675,2,1690,2013
tour-de-france/2013/stage-8,stage-8,tour-de-france,2013-07-06,100,195000,3839,5,1690,2013
tour-de-france/2013/stage-9,stage-9,tour-de-france,2013-07-07,100,168500,4411,4,1690,2013
tour-de-france/2014/stage-1,stage-1,tour-de-france,2014-07-05,100,190500,2092,2,1612,2014
tour-de-france/2014/stage-10,stage-10,tour-de-france,2014-07-14,100,161500,3906,5,1612,2014
tour-de-france/2014/stage-11,stage-11,tour-de-france,2014-07-16,100,187500,2711,2,1612,2014
tour-de-france/2014/stage-12,stage-12,tour-de-france,2014-07-17,100,185500,2530,2,1612,2014
tour-de-france/2014/stage-13,stage-13,tour-de-france,2014-07-18,100,197500,3865,5,1612,2014
tour-de-france/2014/stage-14,stage-14,tour-de-france,2014-07-19,100,177000,4838,5,1612,2014
tour-de-france/2014/stage-15,stage-15,tour-de-france,2014-07-20,100,222000,1675,1,1612,2014
tour-de-france/2014/stage-16,stage-16,tour-de-france,2014-07-22,100,237500,4047,4,1612,2014
tour-de-france/2014/stage-17,stage-17,tour-de-france,2014-07-23,100,124500,3810,5,1612,2014
tour-de-france/2014/stage-18,stage-18,tour-de-france,2014-07-24,100,145500,3748,5,1612,2014
tour-de-france/2014/stage-19,stage-19,tour-de-france,2014-07-25,100,208500,1659,1,1612,2014
tour-de-france/2014/stage-2,stage-2,tour-de-france,2014-07-06,100,201000,3347,2,1612,2014
tour-de-france/2014/stage-20,stage-20,tour-de-france,2014-07-26,100,54000,611,3,1612,2014
tour-de-france/2014/stage-21,stage-21,tour-de-france,2014-07-27,100,137500,805,1,1612,2014
tour-de-france/2014/stage-3,stage-3,tour-de-france,2014-07-07,100,155000,834,1,1612,2014
tour-de-france/2014/stage-4,stage-4,tour-de-france,2014-07-08,100,163500,1118,1,1612,2014
tour-de-france/2014/stage-5,stage-5,tour-de-france,2014-07-09,100,155500,475,1,1612,2014
tour-de-france/2014/stage-6,stage-6,tour-de-france,2014-07-10,100,194000,1422,1,1612,2014
tour-de-france/2014/stage-7,stage-7,tour-de-france,2014-07-11,100,234500,2076,2,1612,2014
tour-de-france/2014/stage-8,stage-8,tour-de-france,2014-07-12,100,161000,1872,5,1612,2014
tour-de-france/2014/stage-9,stage-9,tour-de-france,2014-07-13,100,170000,3373,4,1612,2014
tour-de-france/2015/stage-1,stage-1,tour-de-france,2015-07-04,100,13800,28,1,1812,2015
tour-de-france/2015/stage-10,stage-10,tour-de-france,2015-07-14,100,167000,2655,5,1812,2015
tour-de-france/2015/stage-11,stage-11,tour-de-france,2015-07-15,100,188000,4099,5,1812,2015
tour-de-france/2015/stage-12,stage-12,tour-de-france,2015-07-16,100,195000,4948,5,1812,2015
tour-de-france/2015/stage-13,stage-13,tour-de-france,2015-07-17,100,198500,2299,2,1812,2015
tour-de-france/2015/stage-14,stage-14,tour-de-france,2015-07-18,100,178500,2772,5,1812,2015
tour-de-france/2015/stage-15,stage-15,tour-de-france,2015-07-19,100,183000,1993,2,1812,2015
tour-de-france/2015/stage-16,stage-16,tour-de-france,2015-07-20,100,201000,2322,4,1812,2015
tour-de-france/2015/stage-17,stage-17,tour-de-france,2015-07-22,100,161000,4208,5,1812,2015
tour-de-france/2015/stage-18,stage-18,tour-de-france,2015-07-23,100,186500,4424,4,1812,2015
tour-de-france/2015/stage-19,stage-19,tour-de-france,2015-07-24,100,138000,4545,5,1812,2015
tour-de-france/2015/stage-2,stage-2,tour-de-france,2015-07-05,100,166000,241,1,1812,2015
tour-de-france/2015/stage-20,stage-20,tour-de-france,2015-07-25,100,110500,3164,5,1812,2015
tour-de-france/2015/stage-21,stage-21,tour-de-france,2015-07-26,100,109500,562,1,1812,2015
tour-de-france/2015/stage-3,stage-3,tour-de-france,2015-07-06,100,159500,1435,3,1812,2015
tour-de-france/2015/stage-4,stage-4,tour-de-france,2015-07-07,100,223500,1552,1,1812,2015
tour-de-france/2015/stage-5,stage-5,tour-de-france,2015-07-08,100,189500,1606,1,1812,2015
tour-de-france/2015/stage-6,stage-6,tour-de-france,2015-07-09,100,191500,1694,3,1812,2015
tour-de-france/2015/stage-7,stage-7,tour-de-france,2015-07-10,100,190500,1694,1,1812,2015
tour-de-france/2015/stage-8,stage-8,tour-de-france,2015-07-11,100,181500,2057,3,1812,2015
tour-de-france/2016/stage-1,stage-1,tour-de-france,2016-07-02,100,188000,1071,2,1758,2016
tour-de-france/2016/stage-10,stage-10,tour-de-france,2016-07-12,100,197000,2432,4,1758,2016
tour-de-france/2016/stage-11,stage-11,tour-de-france,2016-07-13,100,162500,1381,2,1758,2016
tour-de-france/2016/stage-12,stage-12,tour-de-france,2016-07-14,100,178000,2416,5,1758,2016
tour-de-france/2016/stage-13,stage-13,tour-de-france,2016-07-15,100,37500,752,3,1758,2016
tour-de-france/2016/stage-14,stage-14,tour-de-france,2016-07-16,100,208500,1958,2,1758,2016
tour-de-france/2016/stage-15,stage-15,tour-de-france,2016-07-17,100,159000,4386,4,1758,2016
tour-de-france/2016/stage-16,stage-16,tour-de-france,2016-07-18,100,209000,1967,2,1758,2016
tour-de-france/2016/stage-17,stage-17,tour-de-france,2016-07-20,100,184500,3891,5,1758,2016
tour-de-france/2016/stage-18,stage-18,tour-de-france,2016-07-21,100,17000,676,5,1758,2016
tour-de-france/2016/stage-19,stage-19,tour-de-france,2016-07-22,100,146000,4436,5,1758,2016
tour-de-france/2016/stage-2,stage-2,tour-de-france,2016-07-03,100,183000,1985,3,1758,2016
tour-de-france/2016/stage-20,stage-20,tour-de-france,2016-07-23,100,146500,4127,4,1758,2016
tour-de-france/2016/stage-21,stage-21,tour-de-france,2016-07-24,100,113000,713,1,1758,2016
tour-de-france/2016/stage-3,stage-3,tour-de-france,2016-07-04,100,223500,1975,2,1758,2016
tour-de-france/2016/stage-4,stage-4,tour-de-france,2016-07-05,100,237500,1934,2,1758,2016
tour-de-france/2016/stage-5,stage-5,tour-de-france,2016-07-06,100,216000,4105,4,1758,2016
tour-de-france/2016/stage-6,stage-6,tour-de-france,2016-07-07,100,190500,2025,2,1758,2016
tour-de-france/2016/stage-7,stage-7,tour-de-france,2016-07-08,100,162500,2578,4,1758,2016
tour-de-france/2016/stage-8,stage-8,tour-de-france,2016-07-09,100,184000,4597,4,1758,2016
tour-de-france/2016/stage-9,stage-9,tour-de-france,2016-07-10,100,184000,4948,5,1758,2016
tour-de-france/2017/stage-1,stage-1,tour-de-france,2017-07-01,100,14000,61,1,1791,2017
tour-de-france/2017/stage-10,stage-10,tour-de-france,2017-07-11,100,178000,1407,1,1791,2017
tour-de-france/2017/stage-11,stage-11,tour-de-france,2017-07-12,100,203500,1163,1,1791,2017
tour-de-france/2017/stage-12,stage-12,tour-de-france,2017-07-13,100,214500,4903,5,1791,2017
tour-de-france/2017/stage-13,stage-13,tour-de-france,2017-07-14,100,101000,2856,4,1791,2017
tour-de-france/2017/stage-14,stage-14,tour-de-france,2017-07-15,100,181500,1786,1,1791,2017
tour-de-france/2017/stage-15,stage-15,tour-de-france,2017-07-16,100,189500,3164,2,1791,2017
tour-de-france/2017/stage-16,stage-16,tour-de-france,2017-07-18,100,165000,2033,1,1791,2017
tour-de-france/2017/stage-17,stage-17,tour-de-france,2017-07-19,100,183000,5064,4,1791,2017
tour-de-france/2017/stage-18,stage-18,tour-de-france,2017-07-20,100,179500,4059,5,1791,2017
tour-de-france/2017/stage-19,stage-19,tour-de-france,2017-07-21,100,222500,2613,1,1791,2017
tour-de-france/2017/stage-2,stage-2,tour-de-france,2017-07-02,100,203500,1278,1,1791,2017
tour-de-france/2017/stage-20,stage-20,tour-de-france,2017-07-22,100,22500,160,1,1791,2017
tour-de-france/2017/stage-21,stage-21,tour-de-france,2017-07-23,100,105000,519,1,1791,2017
tour-de-france/2017/stage-3,stage-3,tour-de-france,2017-07-03,100,212500,2706,1,1791,2017
tour-de-france/2017/stage-4,stage-4,tour-de-france,2017-07-04,100,207500,1404,1,1791,2017
