_url,name,birth_year,height,nationality,avg_pos,num_races,BMI,continent
ryan-anderson,Ryan  Anderson,1987.0,175.0,Canada,71.67375886524823,141,21.551020408163264,North America
christophe-stevens,Christophe  Stevens,1974.0,,Belgium,91.02127659574468,94,,Europe
andre-cardoso,André  Cardoso,1984.0,168.0,Portugal,82.4054054054054,37,19.841269841269845,Europe
javier-ramirez-abeja,Javier  Ramírez,1978.0,172.0,Spain,55.84592145015106,331,20.61925365062196,Europe
lars-petter-nordhaug,Lars Petter  Nordhaug,1984.0,176.0,Norway,44.512027491408936,582,20.33832644628099,Europe
kristoffer-skjerping,Kristoffer  Skjerping,1993.0,182.0,Norway,60.691489361702125,564,21.434609346697258,Europe
julius-thallmann,Julius  Thallmann,1960.0,,Switzerland,75.40268456375838,149,,Europe
mario-lara,Mario  Lara,1966.0,,Spain,96.03921568627452,51,,Europe
kenny-de-ketele,Kenny De Ketele,1985.0,178.0,Belgium,95.13589743589743,390,20.830703194041156,Europe
mindaugas-goncaras,Mindaugas  Goncaras,1975.0,,Lithuania,95.84745762711864,177,,Europe
emmanuel-morin,Emmanuel  Morin,1995.0,178.0,France,52.69444444444444,36,23.355636914530994,Europe
rudy-matthijs,Rudy  Matthijs,1959.0,,Belgium,74.18139534883721,215,,Europe
rick-zabel,Rick  Zabel,1993.0,186.0,Germany,96.6141975308642,324,23.413111342351716,Europe
martin-cotar,Martin  Cotar,1977.0,,Croatia,70.85040650406503,615,,Europe
alessandro-fancellu,Alessandro  Fancellu,2000.0,172.0,Italy,107.79285714285714,140,20.9572742022715,Europe
enrique-sanz,Enrique  Sanz,1989.0,175.0,Spain,88.28767123287672,73,21.877551020408163,Europe
aime-de-gendt,Aimé De Gendt,1994.0,182.0,Belgium,77.40287769784173,139,22.6421929718633,Europe
ian-mcleod,Ian  McLeod,1980.0,177.0,South Africa,125.42857142857143,14,21.06674327300584,Africa
vitaliy-buts,Vitaliy  Buts,1986.0,176.0,Ukraine,108.20261437908496,153,21.952479338842977,Europe
marcel-russenberger,Marcel  Russenberger,1958.0,,Switzerland,91.875,48,,Europe
piergiorgio-angeli,Piergiorgio  Angeli,1960.0,,Italy,81.80555555555556,36,,Europe
davide-malacarne,Davide  Malacarne,1987.0,171.0,Italy,80.1195652173913,92,21.545090797168363,Europe
carlo-zoni,Carlo  Zoni,1954.0,,Italy,94.28888888888889,45,,Europe
frans-melckenbeeck,Frans  Melckenbeeck,1940.0,,Belgium,76.07751937984496,258,,Europe
andrea-di-renzo,Andrea Di Renzo,1995.0,179.0,Italy,84.23626373626374,546,19.350207546580943,Europe
jonas-koch,Jonas  Koch,1993.0,187.0,Germany,107.37373737373737,99,21.447567845806283,Europe
dan-martin,Dan  Martin,1986.0,175.0,Ireland,74.6025,400,19.26530612244898,Europe
claudio-jose-casas,Claudio José  Casas,1982.0,,Spain,68.52830188679245,53,,Europe
timothy-vangheel,Timothy  Vangheel,1986.0,,Belgium,63.208695652173915,115,,Europe
peter-winnen,Peter  Winnen,1957.0,170.0,Netherlands,94.14754098360656,61,20.761245674740486,Europe
piet-allegaert,Piet  Allegaert,1995.0,181.0,Belgium,93.25438596491227,114,21.36686914318855,Europe
marco-frapporti,Marco  Frapporti,1985.0,179.0,Italy,89.62025316455696,79,21.534908398614277,Europe
gabriele-colombo,Gabriele  Colombo,1972.0,180.0,Italy,80.89189189189189,74,21.604938271604937,Europe
kris-matthijs,Kris  Matthijs,1974.0,,Belgium,75.41463414634147,41,,Europe
stefano-cembali,Stefano  Cembali,1967.0,,Italy,69.35,20,,Europe
walter-delle-case,Walter  Delle Case,1959.0,,Italy,116.97222222222223,108,,Europe
norman-vahtra,Norman  Vahtra,1996.0,192.0,Estonia,80.76294277929155,367,23.057725694444446,Europe
marcus-ljungqvist,Marcus  Ljungqvist,1974.0,189.0,Sweden,95.27472527472527,91,20.43615800229557,Europe
domenico-gualdi,Domenico  Gualdi,1974.0,,Italy,97.28571428571429,14,,Europe
mauro-vannucchi,Mauro  Vannucchi,1948.0,,Italy,84.85882352941177,170,,Europe
iban-mayoz-echeverria,Iban  Mayoz,1981.0,172.0,Spain,75.73122529644269,506,20.9572742022715,Europe
jaime-vilamajo,Jaime  Vilamajo,1959.0,181.0,Spain,91.1231884057971,138,21.36686914318855,Europe
christophe-mengin,Christophe  Mengin,1968.0,173.0,France,100.74509803921569,51,22.720438370810918,Europe
lucas-persson,Lucas  Persson,1984.0,,Sweden,62.28333333333333,60,,Europe
pascal-lance,Pascal  Lance,1964.0,,France,25.06741573033708,178,,Europe
jose-maestre,José Manuel  Maestre,1976.0,184.0,Spain,11.36046511627907,86,21.85727788279773,Europe
eduardo-perez-landaluce,Eduardo  Pérez-Landaluce,1998.0,184.0,Spain,25.554744525547445,137,20.6758034026465,Europe
thomas-sprengers,Thomas  Sprengers,1990.0,177.0,Belgium,6.298245614035087,114,19.15158479364167,Europe
jesus-cruz-martin,Jesús Cruz  Martín,1963.0,,Spain,28.96470588235294,85,,Europe
leonardo-natale,Leonardo  Natale,1958.0,,Italy,12.01388888888889,144,,Europe
julien-belgy,Julien  Belgy,1983.0,175.0,France,55.184065934065934,364,22.20408163265306,Europe
martin-van-den-bossche,Martin Van Den Bossche,1941.0,,Belgium,21.391304347826086,46,,Europe
fabio-rodriguez,Fabio Hernan  Rodríguez,1966.0,,Colombia,39.34285714285714,35,,South America
carlos-alberto-carneiro-silva,Carlos Alberto  Carneiro Silva,1970.0,,Portugal,45.717791411042946,163,,Europe
christian-seznec,Christian  Seznec,1952.0,,France,42.51485148514851,101,,Europe
filip-meirhaeghe,Filip  Meirhaeghe,1971.0,175.0,Belgium,63.0,106,22.857142857142858,Europe
raul-alcala,Raúl  Alcalá,1964.0,,Mexico,41.01219512195122,82,,North America
valentin-baillifard,Valentin  Baillifard,1993.0,169.0,Switzerland,54.31958762886598,194,18.906901018871892,Europe
giovanni-jimenez,Giovanni  Jimenez,1942.0,,Colombia,16.09220985691574,629,,South America
zakkari-dempster,Zak  Dempster,1987.0,190.0,Australia,31.40625,64,21.329639889196677,Oceania
ignatas-konovalovas,Ignatas  Konovalovas,1985.0,190.0,Lithuania,67.53488372093024,43,20.498614958448755,Europe
sean-yates,Sean  Yates,1960.0,185.0,Great Britain,57.375,104,21.62162162162162,Europe
michael-rogers,Michael  Rogers,1979.0,185.0,Australia,40.638888888888886,36,21.62162162162162,Oceania
wim-prinsen,Wim  Prinsen,1945.0,,Netherlands,49.53757225433526,346,,Europe
tino-tabak,Tino  Tabak,1946.0,,Netherlands,29.395209580838323,334,,Europe
tom-leezer,Tom  Leezer,1985.0,185.0,Netherlands,36.455414012738856,314,22.205989773557338,Europe
arjan-jagt,Arjan  Jagt,1966.0,,Netherlands,27.436781609195403,87,,Europe
jeremy-cabot,Jérémy  Cabot,1991.0,192.0,France,59.53694581280788,406,20.616319444444446,Europe
candido-barbosa,Cândido  Barbosa,1974.0,173.0,Portugal,36.92805755395683,139,24.0569347455645,Europe
manuel-delgado,Manuel  Delgado,1965.0,,Spain,21.238095238095237,21,,Europe
ivan-ravaioli,Ivan  Ravaioli,1980.0,,Italy,17.375,16,,Europe
franco-cavallini,Franco  Cavallini,1966.0,,Italy,56.17857142857143,140,,Europe
igor-astarloa-ascasibar,Igor  Astarloa,1976.0,176.0,Spain,58.3235294117647,68,19.692665289256198,Europe
vinko-poloncic,Vinko  Polončič,1957.0,,Slovenia,48.53488372093023,215,,Europe
sebastien-reichenbach,Sébastien  Reichenbach,1989.0,178.0,Switzerland,57.132075471698116,53,20.199469763918696,Europe
juan-javier-estrada-ruiz,Juan Javier  Estrada,1981.0,180.0,Spain,55.62,100,21.604938271604937,Europe
craig-lewis,Craig  Lewis,1985.0,178.0,United States,33.63636363636363,77,20.515086478979924,North America
niels-van-der-steen,Niels van der Steen,1972.0,185.0,Netherlands,51.40845070422535,71,20.45288531775018,Europe
laurent-dufaux,Laurent  Dufaux,1969.0,169.0,Switzerland,62.29090909090909,55,21.007667798746546,Europe
mikel-nieve,Mikel  Nieve,1984.0,173.0,Spain,58.5,2,20.715693808680545,Europe
marco-antonio-leon,Marco Antonio  León,1962.0,,Colombia,34.5625,32,,South America
serafin-martinez,Serafín  Martínez,1984.0,186.0,Spain,18.58823529411765,17,21.389756041160826,Europe
jonathan-castroviejo,Jonathan  Castroviejo,1987.0,171.0,Spain,70.52380952380952,21,21.20310522895934,Europe
peter-verbeken,Peter  Verbeken,1966.0,,Belgium,39.0,1,,Europe
awet-gebremedhin-andemeskel,Awet  Gebremedhin,1992.0,176.0,Sweden,20.137931034482758,29,18.885588842975206,Europe
hans-kindberg,Hans  Kindberg,1967.0,,Sweden,51.24,25,,Europe
jonas-ljungblad,Jonas  Ljungblad,1979.0,177.0,Sweden,49.09219858156028,141,22.34351559258195,Europe
jeremie-galland,Jérémie  Galland,1983.0,174.0,France,49.333333333333336,21,20.478266613819528,Europe
david-de-la-cruz,David de la Cruz,1989.0,182.0,Spain,64.70588235294117,17,19.925129815239703,Europe
zoran-klemencic,Zoran  Klemenčič,1976.0,182.0,Slovenia,49.188081936685286,537,20.830817534114235,Europe
giuliano-figueras,Giuliano  Figueras,1976.0,,Italy,52.42830882352941,544,,Europe
jurgen-roelandts,Jürgen  Roelandts,1985.0,184.0,Belgium,25.998355263157894,608,23.03875236294896,Europe
luc-desmet,Luc  Desmet,1957.0,,Belgium,48.247058823529414,595,,Europe
anthony-morin,Anthony  Morin,1974.0,189.0,France,33.77902621722846,534,22.11584222166233,Europe
allan-peiper,Allan  Peiper,1960.0,,Australia,69.42897727272727,352,,Oceania
jorgen-vagn-pedersen,Jørgen Vagn  Pedersen,1959.0,,Denmark,46.151462994836486,581,,Europe
philippe-lauraire,Philippe  Lauraire,1961.0,,France,24.28980891719745,942,,Europe
fabio-felline,Fabio  Felline,1990.0,175.0,Italy,80.74214876033058,605,22.20408163265306,Europe
luciano-borgognoni,Luciano  Borgognoni,1951.0,,Italy,75.68501529051987,327,,Europe
michael-rich,Michael  Rich,1969.0,187.0,Germany,40.796747967479675,369,23.449340844748203,Europe
uwe-ampler,Uwe  Ampler,1964.0,,Germany,60.16535433070866,254,,Europe
aitor-hernandez-gutierrez,Aitor  Hernández,1982.0,181.0,Spain,44.54183266932271,753,19.53542321662953,Europe
kim-andersen,Kim  Andersen,1958.0,,Denmark,44.64009111617312,439,,Europe
soren-lilholt,Søren  Lilholt,1965.0,182.0,Denmark,42.07538802660754,451,21.736505252988767,Europe
benjamin-carvalho,Benjamin  Carvalho,1963.0,,Portugal,68.71060171919771,349,,Europe
jonathan-fumeaux,Jonathan  Fumeaux,1988.0,178.0,Switzerland,61.71848739495798,238,19.252619618735007,Europe
ronan-mclaughlin,Ronan  Mclaughlin,1987.0,,Ireland,64.60612691466083,457,,Europe
eric-boyer,Éric  Boyer,1963.0,,France,63.40384615384615,364,,Europe
inaki-ayarzaguena-urkidi,Iñaki  Ayarzaguena,1969.0,,Spain,61.98015873015873,504,,Europe
stefano-verziagi,Stefano  Verziagi,1972.0,,Italy,57.03061224489796,392,,Europe
jan-janssen,Jan  Janssen,1940.0,174.0,Netherlands,54.953271028037385,321,25.102391333069097,Europe
sergio-santimaria,Sergio  Santimaria,1957.0,,Italy,66.94954128440367,436,,Europe
kurt-hovelijnck,Kurt  Hovelijnck,1981.0,185.0,Belgium,85.29928057553957,695,21.913805697589478,Europe
giovanni-lombardi,Giovanni  Lombardi,1969.0,178.0,Italy,79.45806451612903,155,23.04002019946976,Europe
maxime-bouet,Maxime  Bouet,1986.0,183.0,France,83.1219512195122,41,20.00656932126967,Europe
jose-julian-balaguer,José-julian  Balaguer,1963.0,,Spain,71.94818652849742,386,,Europe
christian-kux,Christian  Kux,1985.0,182.0,Germany,73.90820584144646,719,22.34029706557179,Europe
aaron-gate,Aaron  Gate,1990.0,181.0,New Zealand,66.15849056603774,530,21.672110130948383,Oceania
matthe-pronk,Matthé  Pronk,1974.0,175.0,Netherlands,50.103321033210335,271,23.836734693877553,Europe
vincent-jerome,Vincent  Jérôme,1984.0,174.0,France,69.85218702865761,663,21.469150482230148,Europe
christophe-detilloux,Christophe  Detilloux,1974.0,170.0,Belgium,55.19191919191919,594,21.453287197231838,Europe
johann-tschopp,Johann  Tschopp,1982.0,175.0,Switzerland,43.79127725856698,642,20.244897959183675,Europe
michael-friedman,Michael  Friedman,1982.0,175.0,United States,50.51592356687898,628,26.775510204081634,North America
raimundo-vairetti,Raimondo  Vairetti,1965.0,,Italy,47.96743295019157,522,,Europe
marco-corti,Marco  Corti,1986.0,171.0,Italy,72.19027484143763,473,20.177148524332274,Europe
eufronio-enrique-sahagun,Eufrenio Enrique  Sahagún,1943.0,,Spain,74.46402877697842,556,,Europe
jose-ignacio-moratinos,José Ignacio  Moratinos,1963.0,,Spain,80.76294277929155,367,,Europe
didier-garcia,Didier  Garcia,1964.0,,France,67.83737517831669,701,,Europe
jaco-venter,Jaco  Venter,1987.0,190.0,South Africa,52.260475651189125,883,19.390581717451525,Africa
samuel-plouhinec,Samuel  Plouhinec,1976.0,175.0,France,65.94299674267101,614,20.571428571428573,Europe
jacques-osmont,Jacques  Osmont,1954.0,,France,71.84853168469861,647,,Europe
mehdi-sohrabi,Mehdi  Sohrabi,1981.0,170.0,Iran,75.48283261802575,466,23.87543252595156,Asia
carmelo-barone,Carmelo  Barone,1956.0,,Italy,76.78947368421052,418,,Europe
jean-francois-rodriguez,Jean-François  Rodriguez,1957.0,,France,49.48022598870057,531,,Europe
paul-sherwen,Paul  Sherwen,1956.0,,Great Britain,94.12926391382406,557,,Europe
loic-chetout,Loïc  Chetout,1992.0,178.0,France,80.51386623164764,613,22.093170054286073,Europe
demetrio-cuspoca,Demetrio  Cuspoca,1963.0,,Colombia,48.689008042895445,746,,South America
lewis-askey,Lewis  Askey,2001.0,187.0,Great Britain,59.15523465703971,277,21.447567845806283,Europe
oliver-naesen,Oliver  Naesen,1990.0,184.0,Belgium,83.89242053789731,409,21.85727788279773,Europe
garry-clively,Garry  Clively,1955.0,,Australia,86.75872093023256,344,,Oceania
francisco-javier-quevedo,Francisco Javier  Quevedo,1964.0,,Spain,61.017361111111114,288,,Europe
sam-brand,Sam  Brand,1991.0,186.0,Great Britain,65.06666666666666,255,21.967857555786793,Europe
jesus-del-nero,Jesús  del Nero,1982.0,180.0,Spain,74.22900763358778,262,22.530864197530864,Europe
sergio-pardilla,Sergio  Pardilla,1984.0,170.0,Spain,55.85552407932011,353,22.49134948096886,Europe
patrick-evenepoel,Patrick  Evenepoel,1968.0,,Belgium,84.60992907801419,282,,Europe
jose-humberto-rujano,José Humberto  Rujano,1982.0,162.0,Venezuela,54.82692307692308,468,18.289894833104707,South America
patrick-konrad,Patrick  Konrad,1991.0,181.0,Austria,70.57281553398059,515,19.53542321662953,Europe
crescenzo-d-amore,Crescenzo  D'Amore,1979.0,,Italy,76.91082802547771,157,,Europe
vincenzo-cupperi,Vincenzo  Cupperi,1961.0,,Italy,89.97765363128492,179,,Europe
alexandre-botcharov,Alexandre  Botcharov,1975.0,164.0,Russia,94.53846153846153,26,20.077334919690664,Europe
mauro-facci,Mauro  Facci,1982.0,182.0,Italy,78.6241610738255,149,20.528921627822726,Europe
ole-sigurd-simensen,Ole Sigurd  Simensen,1972.0,,Norway,70.01860465116279,645,,Europe
johan-price-pejtersen,Johan  Price-Pejtersen,1999.0,196.0,Denmark,137.84466019417476,103,20.04373177842566,Europe
joaquin-lopez-torella,Joaquin  López,1976.0,,Spain,73.86348122866895,293,,Europe
alessandro-santaromita,Alessandro  Santaromita,1999.0,,Italy,81.49881796690308,423,,Europe
pavel-brutt,Pavel  Brutt,1982.0,178.0,Russia,67.66666666666667,330,22.093170054286073,Europe
mikel-aristi,Mikel  Aristi,1993.0,180.0,Spain,66.80932203389831,472,22.22222222222222,Europe
adrien-petit,Adrien  Petit,1990.0,188.0,France,74.26337448559671,243,22.634676324128566,Europe
lorenzo-milesi,Lorenzo  Milesi,2002.0,180.0,Italy,35.06130268199234,261,21.604938271604937,Europe
philippe-chevallier,Philippe  Chevallier,1961.0,183.0,France,65.20180722891567,332,20.603780345785182,Europe
pablo-rincon-murcia,Pablo  Rincon,1964.0,,Colombia,53.987096774193546,155,,South America
serge-lapebie,Serge  Lapebie,1948.0,,France,96.24904214559388,261,,Europe
enric-mas,Enric  Mas,1995.0,177.0,Spain,112.10437710437711,297,19.4707778735357,Europe
kobe-goossens,Kobe  Goossens,1996.0,178.0,Belgium,66.4756446991404,349,20.199469763918696,Europe
koen-de-kort,Koen de Kort,1982.0,179.0,Netherlands,54.12459016393443,305,21.534908398614277,Europe
dmitriy-gruzdev,Dmitriy  Gruzdev,1986.0,186.0,Kazakhstan,52.67977528089887,178,22.54595907041276,Asia
juan-ramirez,Juan Diego  Ramirez,1971.0,,Colombia,98.08910891089108,101,,South America
tiesj-benoot,Tiesj  Benoot,1994.0,190.0,Belgium,70.34262948207171,251,19.94459833795014,Europe
daniel-felipe-martinez,Daniel Felipe  Martínez,1996.0,172.0,Colombia,133.0,47,21.29529475392104,South America
joel-pelier,Joël  Pelier,1962.0,,France,106.6896551724138,58,,Europe
santiago-crespo,Santiago  Crespo,1970.0,,Spain,76.04651162790698,86,,Europe
vincenzo-albanese,Vincenzo  Albanese,1996.0,175.0,Italy,102.07272727272728,55,22.857142857142858,Europe
ad-van-peer,Ad Van Peer,1955.0,,Netherlands,82.5625,160,,Europe
jose-manuel-diaz-gallego,José Manuel  Díaz,1995.0,177.0,Spain,109.61904761904762,21,20.428357113217785,Europe
samuele-battistella,Samuele  Battistella,1998.0,180.0,Italy,103.17391304347827,138,20.679012345679013,Europe
berden-de-vries,Berden de Vries,1989.0,186.0,Netherlands,78.05118110236221,254,20.23355301190889,Europe
steven-cozza,Steven  Cozza,1985.0,180.0,United States,118.58928571428571,56,21.604938271604937,North America
chris-harper,Chris  Harper,1994.0,185.0,Australia,77.39189189189189,74,19.576333089846603,Oceania
alessandro-giannelli,Alessandro  Giannelli,1963.0,,Italy,78.36123348017621,227,,Europe
dario-rando,Dario  Rando,1966.0,,Italy,61.03584905660377,530,,Europe
miguel-angel-lopez,Miguel Ángel  López,1994.0,164.0,Colombia,78.36065573770492,427,21.936347412254616,South America
jaak-clauwaert,Jaak  Clauwaert,1947.0,,Belgium,87.67796610169492,177,,Europe
gianluca-rigamonti,Gianluca  Rigamonti,1967.0,,Italy,84.12720848056537,283,,Europe
juan-alberto,Juan Alberto  Reig,1960.0,,Spain,51.48360655737705,610,,Europe
cristiano-mancini,Cristiano  Mancini,1974.0,,Italy,84.04368932038835,206,,Europe
leon-giner,Leon  Giner,1969.0,,Spain,48.19622641509434,530,,Europe
glenn-d-hollander,Glenn  D'Hollander,1974.0,183.0,Belgium,118.22448979591837,49,22.096807907073963,Europe
kris-boeckmans,Kris  Boeckmans,1987.0,180.0,Belgium,98.44444444444444,27,23.456790123456788,Europe
per-pedersen,Per  Pedersen,1964.0,,Denmark,60.98982188295165,393,,Europe
fabrizio-arzilli,Fabrizio  Arzilli,1972.0,,Italy,76.00751879699249,133,,Europe
henk-boeve,Henk  Boeve,1957.0,,Netherlands,68.83286908077994,359,,Europe
roberto-gusmeroli,Roberto  Gusmeroli,1966.0,,Italy,110.82978723404256,94,,Europe
jose-florencio,José  Florencio,1943.0,,Spain,75.67846607669617,339,,Europe
etienne-sonck,Etienne  Sonck,1946.0,,Belgium,43.3108504398827,341,,Europe
bert-roesems,Bert  Roesems,1972.0,196.0,Belgium,61.42448979591837,245,21.084964598084134,Europe
eric-louvel,Eric  Louvel,1962.0,,France,49.69427710843374,664,,Europe
denis-zanette,Denis  Zanette,1970.0,190.0,Italy,91.41776937618147,529,22.714681440443215,Europe
mikel-landa,Mikel  Landa,1989.0,172.0,Spain,124.83333333333333,6,20.61925365062196,Europe
stefano-garzelli,Stefano  Garzelli,1973.0,175.0,Italy,101.80177514792899,338,20.244897959183675,Europe
steve-larsen,Steve  Larsen,1970.0,,United States,117.15384615384616,39,,North America
claude-magni,Claude  Magni,1950.0,,France,88.41232227488152,211,,Europe
alberto-gallego,Alberto  Gallego,1990.0,177.0,Spain,88.53846153846153,13,19.789970953429727,Europe
jean-jourden,Jean  Jourden,1942.0,,France,87.609375,64,,Europe
david-gutierrez-gutierrez,David  Gutiérrez Gutiérrez,1982.0,164.0,Spain,99.75675675675676,37,22.308149910767405,Europe
maxim-iglinskiy,Maxim  Iglinskiy,1981.0,171.0,Kazakhstan,74.40816326530613,147,22.91303307000445,Asia
chris-jones,Chris  Jones,1979.0,180.0,United States,121.96875,32,19.753086419753085,North America
giuseppe-petito,Giuseppe  Petito,1960.0,,Italy,59.59101123595506,445,,Europe
cayetano-jose-sarmiento,Cayetano José  Sarmiento,1987.0,168.0,Colombia,69.09565217391304,115,20.549886621315196,South America
soren-petersen,Søren  Petersen,1967.0,,Denmark,77.4,700,,Europe
leonardo-piepoli,Leonardo  Piepoli,1971.0,169.0,Italy,55.0969387755102,392,18.906901018871892,Europe
rogelio-arango,Rogelio  Arango,1959.0,,Colombia,93.57839721254355,287,,South America
wouter-weylandt,Wouter  Weylandt,1984.0,184.0,Belgium,54.03757225433526,346,21.266540642722116,Europe
kees-hopmans,Kees  Hopmans,1964.0,,Netherlands,87.89148936170213,470,,Europe
jochen-summer,Jochen  Summer,1977.0,,Austria,58.0990990990991,333,,Europe
thomas-fothen,Thomas  Fothen,1983.0,179.0,Germany,84.19915254237289,236,22.15910864205237,Europe
jussi-veikkanen,Jussi  Veikkanen,1981.0,178.0,Finland,67.90304182509506,526,20.830703194041156,Europe
rudy-porter,Rudy  Porter,2000.0,179.0,Australia,31.947976878612717,519,20.598608033457133,Oceania
